SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.MD.DG.P0	<ij~AS	Al<ij~ASayoni	OK		
NOM.MD.DA.P0	<ij~AS	Al<ij~ASayoni	OK		
NOM.MD.IN	<ij~AS	<ij~ASAni	OK		
NOM.MD.IG	<ij~AS	<ij~ASayoni	OK		
NOM.MD.IA	<ij~AS	<ij~ASayoni	OK		
NOM.MD.CN	<ij~AS	<ij~ASA	OK		
NOM.MD.CG	<ij~AS	<ij~ASayo	OK		
NOM.MD.CA	<ij~AS	<ij~ASayo	OK		
NOM.MD.CN.E0	<ij~AS	<ij~ASAhu	OK		
NOM.MD.CG.E0	<ij~AS	<ij~ASayohi	OK		
NOM.MD.CA.E0	<ij~AS	<ij~ASayohi	OK		
NOM.MP.DN.P0	>ajamap	Al|jAmu	OK		
NOM.MP.DG.P0	>ajamap	Al|jAmi	OK		
NOM.MP.DA.P0	>ajamap	Al|jAma	OK		
NOM.MP.IN	>ajamap	|jAmN	OK		
NOM.MP.IG	>ajamap	|jAmK	OK		
NOM.MP.IA	>ajamap	|jAmAF	OK		
NOM.MP.CN	>ajamap	|jAmu	OK		
NOM.MP.CG	>ajamap	|jAmi	OK		
NOM.MP.CA	>ajamap	|jAma	OK		
NOM.MP.CN.E0	>ajamap	|jAmuhu	OK		
NOM.MP.CG.E0	>ajamap	|jAmihi	OK		
NOM.MP.CA.E0	>ajamap	|jAmahu	OK		
NOM.FP.DN.P0	>akolap	Al>akalAtu	OK		
NOM.FP.DG.P0	>akolap	Al>akalAti	OK		
NOM.FP.DA.P0	>akolap	Al>akalAti	OK		
NOM.FP.IN	>akolap	>akalAtN	OK		
NOM.FP.IG	>akolap	>akalAtK	OK		
NOM.FP.IA	>akolap	>akalAtK	OK		
NOM.FP.CN	>akolap	>akalAtu	OK		
NOM.FP.CG	>akolap	>akalAti	OK		
NOM.FP.CA	>akolap	>akalAti	OK		
NOM.FP.CN.E0	>akolap	>akalAtuhu	OK		
NOM.FP.CG.E0	>akolap	>akalAtihi	OK		
NOM.FP.CA.E0	>akolap	>akalAtihi	OK		
NOM.MP.DN.P0	>alovag	All~uvogu	OK		
NOM.MP.DG.P0	>alovag	All~uvogi	OK		
NOM.MP.DA.P0	>alovag	All~uvoga	OK		
NOM.MP.IN	>alovag	luvogN	OK		
NOM.MP.IG	>alovag	luvogK	OK		
NOM.MP.IA	>alovag	luvogAF	OK		
NOM.MP.CN	>alovag	luvogu	OK		
NOM.MP.CG	>alovag	luvogi	OK		
NOM.MP.CA	>alovag	luvoga	OK		
NOM.MP.CN.E0	>alovag	luvoguhu	OK		
NOM.MP.CG.E0	>alovag	luvogihi	OK		
NOM.MP.CA.E0	>alovag	luvogahu	OK		
NOM.FD.DN.P0	nAr	Aln~ArAni	OK		
NOM.FD.DG.P0	nAr	Aln~Arayoni	OK		
NOM.FD.DA.P0	nAr	Aln~Arayoni	OK		
NOM.FD.IN	nAr	nArAni	OK		
NOM.FD.IG	nAr	nArayoni	OK		
NOM.FD.IA	nAr	nArayoni	OK		
NOM.FD.CN	nAr	nArA	OK		
NOM.FD.CG	nAr	nArayo	OK		
NOM.FD.CA	nAr	nArayo	OK		
NOM.FD.CN.E0	nAr	nArAhu	OK		
NOM.FD.CG.E0	nAr	nArayohi	OK		
NOM.FD.CA.E0	nAr	nArayohi	OK		
NOM.MP.DN.P0	>adiyb	Al>udabA'u	OK		
NOM.MP.DG.P0	>adiyb	Al>udabA'i	OK		
NOM.MP.DA.P0	>adiyb	Al>udabA'a	OK		
NOM.MP.IN	>adiyb	>udabA'u	OK		
NOM.MP.IG	>adiyb	>udabA'a	OK		
NOM.MP.IA	>adiyb	>udabA'F	OK		
NOM.MP.CN	>adiyb	>udabA'u	OK		
NOM.MP.CG	>adiyb	>udabA'i	OK		
NOM.MP.CA	>adiyb	>udabA'a	OK		
NOM.MP.CN.E0	>adiyb	>udabA&uhu	OK		
NOM.MP.CG.E0	>adiyb	>udabA}ihi	OK		
NOM.MP.CA.E0	>adiyb	>udabA'ahu	OK		
NOM.FS.DN.P0	>aqAqiyA	Al>aqAqiyAu	PROB	DIAC	
NOM.FS.DG.P0	>aqAqiyA	Al>aqAqiyAi	PROB	DIAC	
NOM.FS.DA.P0	>aqAqiyA	Al>aqAqiyAa	OK		
NOM.FS.IN	>aqAqiyA	>aqAqiyAN	OK		
NOM.FS.IG	>aqAqiyA	>aqAqiyAK	OK		
NOM.FS.IA	>aqAqiyA	>aqAqiyAAF	OK		
NOM.FS.CN	>aqAqiyA	>aqAqiyAu	PROB	DIAC	
NOM.FS.CG	>aqAqiyA	>aqAqiyAi	PROB		
NOM.FS.CA	>aqAqiyA	>aqAqiyAa	PROB	DIAC	
NOM.FS.CN.E0	>aqAqiyA	>aqAqiyAuhu	OK		
NOM.FS.CG.E0	>aqAqiyA	>aqAqiyAihi	OK		
NOM.FS.CA.E0	>aqAqiyA	>aqAqiyAahu	OK		
NOM.MP.DN.P0	>asiyr	Al>asAraY	OK		
NOM.MP.DG.P0	>asiyr	Al>asAraY	OK		
NOM.MP.DA.P0	>asiyr	Al>asAraY	OK		
NOM.MP.CN	>asiyr	>asAraY	OK		
NOM.MP.CG	>asiyr	>asAraY	OK		
NOM.MP.CA	>asiyr	>asAraY	OK		
NOM.MP.CN.E0	>asiyr	>asArAhu	OK		
NOM.MP.CG.E0	>asiyr	>asArAhu	OK		
NOM.MP.CA.E0	>asiyr	>asArAhu	OK		
NOM.MS.DN.P0	bu&os	Alba>osA'u	OK		
NOM.MS.DG.P0	bu&os	Alba>osA'i	OK		
NOM.MS.DA.P0	bu&os	Alba>osA'a	OK		
NOM.MS.IN	bu&os	ba>osA'u	OK		
NOM.MS.IG	bu&os	ba>osA'a	OK		
NOM.MS.IA	bu&os	ba>osA'a	OK		
NOM.MS.CN	bu&os	ba>osA'u	OK		
NOM.MS.CG	bu&os	ba>osA'i	OK		
NOM.MS.CA	bu&os	ba>osA'a	OK		
NOM.MS.CN.E0	bu&os	ba>osA&uhu	OK		
NOM.MS.CG.E0	bu&os	ba>osA}ihi	OK		
NOM.MS.CA.E0	bu&os	ba>osA'ahu	OK		
NOM.MD.DN.P0	bu&os	Alba>osA'Ani	PROB	STEM	
NOM.MD.DN.P0	bu&os	Alba>osAwAni	PROB	STEM	
NOM.MD.DG.P0	bu&os	Alba>osA'ayoni	PROB	STEM	
NOM.MD.DG.P0	bu&os	Alba>osAwayoni	PROB	STEM	
NOM.MD.DA.P0	bu&os	Alba>osA'ayoni	PROB	STEM	
NOM.MD.DA.P0	bu&os	Alba>osAwayoni	PROB	STEM	
NOM.MD.IN	bu&os	ba>osA'Ani	PROB	STEM	
NOM.MD.IN	bu&os	ba>osAwAni	PROB	STEM	
NOM.MD.IG	bu&os	ba>osA'ayoni	PROB	STEM	
NOM.MD.IG	bu&os	ba>osAwayoni	PROB	STEM	
NOM.MD.IA	bu&os	ba>osA'ayoni	PROB	STEM	
NOM.MD.IA	bu&os	ba>osAwayoni	PROB	STEM	
NOM.MD.CN	bu&os	ba>osA'A	PROB	STEM	
NOM.MD.CN	bu&os	ba>osAwA	PROB	STEM	
NOM.MD.CG	bu&os	ba>osA'ayo	PROB	STEM	
NOM.MD.CG	bu&os	ba>osAwayo	PROB	STEM	
NOM.MD.CA	bu&os	ba>osA'ayo	PROB	STEM	
NOM.MD.CA	bu&os	ba>osAwayo	PROB	STEM	
NOM.MD.CN.E0	bu&os	ba>osA'Ahu	PROB	STEM	
NOM.MD.CN.E0	bu&os	ba>osAwAhu	PROB	STEM	
NOM.MD.CG.E0	bu&os	ba>osA'ayohi	PROB	STEM	
NOM.MD.CG.E0	bu&os	ba>osAwayohi	PROB	STEM	
NOM.MD.CA.E0	bu&os	ba>osA'ayohi	PROB	STEM	
NOM.MD.CA.E0	bu&os	ba>osAwayohi	PROB	STEM	
NOM.MS.DN.P0	la>olA'	All~a>olA'u	OK		
NOM.MS.DG.P0	la>olA'	All~a>olA'i	OK		
NOM.MS.DA.P0	la>olA'	All~a>olA'a	OK		
NOM.MS.IN	la>olA'	la>olA'N	OK		
NOM.MS.IG	la>olA'	la>olA'K	OK		
NOM.MS.IA	la>olA'	la>olA'F	OK		
NOM.MS.CN	la>olA'	la>olA'u	OK		
NOM.MS.CG	la>olA'	la>olA'i	OK		
NOM.MS.CA	la>olA'	la>olA'a	OK		
NOM.MS.CN.E0	la>olA'	la>olA&uhu	OK		
NOM.MS.CG.E0	la>olA'	la>olA}ihi	OK		
NOM.MS.CA.E0	la>olA'	la>olA'ahu	OK		
NOM.MP.DN.P0	>asonAn	Al>asonAnu	OK		
NOM.MP.DG.P0	>asonAn	Al>asonAni	OK		
NOM.MP.DA.P0	>asonAn	Al>asonAna	OK		
NOM.MP.IN	>asonAn	>asonAnN	OK		
NOM.MP.IG	>asonAn	>asonAnK	OK		
NOM.MP.IA	>asonAn	>asonAnAF	OK		
NOM.MP.CN	>asonAn	>asonAnu	OK		
NOM.MP.CG	>asonAn	>asonAni	OK		
NOM.MP.CA	>asonAn	>asonAna	OK		
NOM.MP.CN.E0	>asonAn	>asonAnuhu	OK		
NOM.MP.CG.E0	>asonAn	>asonAnihi	OK		
NOM.MP.CA.E0	>asonAn	>asonAnahu	OK		
NOM.FS.DN.P0	Dar~A'	AlD~ar~A'u	OK		
NOM.FS.DG.P0	Dar~A'	AlD~ar~A'i	OK		
NOM.FS.DA.P0	Dar~A'	AlD~ar~A'a	OK		
NOM.FS.IN	Dar~A'	Dar~A'N	OK		
NOM.FS.IG	Dar~A'	Dar~A'K	OK		
NOM.FS.IA	Dar~A'	Dar~A'F	OK		
NOM.FS.CN	Dar~A'	Dar~A'u	OK		
NOM.FS.CG	Dar~A'	Dar~A'i	OK		
NOM.FS.CA	Dar~A'	Dar~A'a	OK		
NOM.FS.CN.E0	Dar~A'	Dar~A&uhu	OK		
NOM.FS.CG.E0	Dar~A'	Dar~A}ihi	OK		
NOM.FS.CA.E0	Dar~A'	Dar~A'ahu	OK		
NOM.FP.DN.P0	>uDoHiy~ap	Al>aDAHiy	OK		
NOM.FP.DG.P0	>uDoHiy~ap	Al>aDAHiy	OK		
NOM.FP.DA.P0	>uDoHiy~ap	Al>aDAHiya	OK		
NOM.FP.IN	>uDoHiy~ap	>aDAHK	OK		
NOM.FP.IG	>uDoHiy~ap	>aDAHK	OK		
NOM.FP.IA	>uDoHiy~ap	>aDAHiyAF	OK		
NOM.FP.CN	>uDoHiy~ap	>aDAHiy	OK		
NOM.FP.CG	>uDoHiy~ap	>aDAHiy	OK		
NOM.FP.CA	>uDoHiy~ap	>aDAHiya	OK		
NOM.FP.CN.E0	>uDoHiy~ap	>aDAHiyhi	OK		
NOM.FP.CG.E0	>uDoHiy~ap	>aDAHiyhi	OK		
NOM.FP.CA.E0	>uDoHiy~ap	>aDAHiyahu	OK		
NOM.FP.DN.P0	$abAp	Al$~abApu	OK		
NOM.FP.DG.P0	$abAp	Al$~abApi	OK		
NOM.FP.DA.P0	$abAp	Al$~abApa	OK		
NOM.FP.IN	$abAp	$abApN	OK		
NOM.FP.IG	$abAp	$abApK	OK		
NOM.FP.IA	$abAp	$abApF	OK		
NOM.FP.CN	$abAp	$abApu	OK		
NOM.FP.CG	$abAp	$abApi	OK		
NOM.FP.CA	$abAp	$abApa	OK		
NOM.FP.CN.E0	$abAp	$abAtuhu	OK		
NOM.FP.CG.E0	$abAp	$abAtihi	OK		
NOM.FP.CA.E0	$abAp	$abAtahu	OK		
NOM.FS.DN.P0	$af~Afiy~ap	Al$~af~Afiy~apu	OK		
NOM.FS.DG.P0	$af~Afiy~ap	Al$~af~Afiy~api	OK		
NOM.FS.DA.P0	$af~Afiy~ap	Al$~af~Afiy~apa	OK		
NOM.FS.IN	$af~Afiy~ap	$af~Afiy~apN	OK		
NOM.FS.IG	$af~Afiy~ap	$af~Afiy~apK	OK		
NOM.FS.IA	$af~Afiy~ap	$af~Afiy~apF	OK		
NOM.FS.CN	$af~Afiy~ap	$af~Afiy~apu	OK		
NOM.FS.CG	$af~Afiy~ap	$af~Afiy~api	OK		
NOM.FS.CA	$af~Afiy~ap	$af~Afiy~apa	OK		
NOM.FS.CN.E0	$af~Afiy~ap	$af~Afiy~atuhu	OK		
NOM.FS.CG.E0	$af~Afiy~ap	$af~Afiy~atihi	OK		
NOM.FS.CA.E0	$af~Afiy~ap	$af~Afiy~atahu	OK		
NOM.FS.DN.P0	$Ap	Al$~Apu	OK		
NOM.FS.DG.P0	$Ap	Al$~Api	OK		
NOM.FS.DA.P0	$Ap	Al$~Apa	OK		
NOM.FS.IN	$Ap	$ApN	OK		
NOM.FS.IG	$Ap	$ApK	OK		
NOM.FS.IA	$Ap	$ApF	OK		
NOM.FS.CN	$Ap	$Apu	OK		
NOM.FS.CG	$Ap	$Api	OK		
NOM.FS.CA	$Ap	$Apa	OK		
NOM.FS.CN.E0	$Ap	$Atuhu	OK		
NOM.FS.CG.E0	$Ap	$Atihi	OK		
NOM.FS.CA.E0	$Ap	$Atahu	OK		
NOM.MS.DN.P0	$iyEap	Al$~iyEapu	OK		
NOM.MS.DG.P0	$iyEap	Al$~iyEapi	OK		
NOM.MS.DA.P0	$iyEap	Al$~iyEapa	OK		
NOM.MS.IN	$iyEap	$iyEapN	OK		
NOM.MS.IG	$iyEap	$iyEapK	OK		
NOM.MS.IA	$iyEap	$iyEapF	OK		
NOM.MS.CN	$iyEap	$iyEapu	OK		
NOM.MS.CG	$iyEap	$iyEapi	OK		
NOM.MS.CA	$iyEap	$iyEapa	OK		
NOM.MS.CN.E0	$iyEap	$iyEatuhu	OK		
NOM.MS.CG.E0	$iyEap	$iyEatihi	OK		
NOM.MS.CA.E0	$iyEap	$iyEatahu	OK		
NOM.MS.DN.P0	habA'	AlhabA'u	OK		
NOM.MS.DG.P0	habA'	AlhabA'i	OK		
NOM.MS.DA.P0	habA'	AlhabA'a	OK		
NOM.MS.IN	habA'	habA'N	OK		
NOM.MS.IG	habA'	habA'K	OK		
NOM.MS.IA	habA'	habA'AF	OK		
NOM.MS.CN	habA'	habA'u	OK		
NOM.MS.CG	habA'	habA'i	OK		
NOM.MS.CA	habA'	habA'a	OK		
NOM.MS.CN.E0	habA'	habA&uhu	OK		
NOM.MS.CG.E0	habA'	habA}ihi	OK		
NOM.MS.CA.E0	habA'	habA'ahu	OK		
NOM.FD.DN.P0	bakAluwriyA	AlbakAluwriyatAni	OK		
NOM.FD.DG.P0	bakAluwriyA	AlbakAluwriyatayoni	OK		
NOM.FD.DA.P0	bakAluwriyA	AlbakAluwriyatayoni	OK		
NOM.FD.IN	bakAluwriyA	bakAluwriyatAni	OK		
NOM.FD.IG	bakAluwriyA	bakAluwriyatayoni	OK		
NOM.FD.IA	bakAluwriyA	bakAluwriyatayoni	OK		
NOM.FD.CN	bakAluwriyA	bakAluwriyatA	OK		
NOM.FD.CG	bakAluwriyA	bakAluwriyatayo	OK		
NOM.FD.CA	bakAluwriyA	bakAluwriyatayo	OK		
NOM.FD.CN.E0	bakAluwriyA	bakAluwriyatAhu	OK		
NOM.FD.CG.E0	bakAluwriyA	bakAluwriyatayohi	OK		
NOM.FD.CA.E0	bakAluwriyA	bakAluwriyatayohi	OK		
NOM.MS.DN.P0	bal~uwn	Albal~uwnu	OK		
NOM.MS.DG.P0	bal~uwn	Albal~uwni	OK		
NOM.MS.DA.P0	bal~uwn	Albal~uwna	OK		
NOM.MS.IN	bal~uwn	bal~uwnN	OK		
NOM.MS.IG	bal~uwn	bal~uwnK	OK		
NOM.MS.IA	bal~uwn	bal~uwnAF	OK		
NOM.MS.CN	bal~uwn	bal~uwnu	OK		
NOM.MS.CG	bal~uwn	bal~uwni	OK		
NOM.MS.CA	bal~uwn	bal~uwna	OK		
NOM.MS.CN.E0	bal~uwn	bal~uwnuhu	OK		
NOM.MS.CG.E0	bal~uwn	bal~uwnihi	OK		
NOM.MS.CA.E0	bal~uwn	bal~uwnahu	OK		
NOM.MD.DN.P0	bAqiEap	AlbAqiEatAni	OK		
NOM.MD.DG.P0	bAqiEap	AlbAqiEatayoni	OK		
NOM.MD.DA.P0	bAqiEap	AlbAqiEatayoni	OK		
NOM.MD.IN	bAqiEap	bAqiEatAni	OK		
NOM.MD.IG	bAqiEap	bAqiEatayoni	OK		
NOM.MD.IA	bAqiEap	bAqiEatayoni	OK		
NOM.MD.CN	bAqiEap	bAqiEatA	OK		
NOM.MD.CG	bAqiEap	bAqiEatayo	OK		
NOM.MD.CA	bAqiEap	bAqiEatayo	OK		
NOM.MD.CN.E0	bAqiEap	bAqiEatAhu	OK		
NOM.MD.CG.E0	bAqiEap	bAqiEatayohi	OK		
NOM.MD.CA.E0	bAqiEap	bAqiEatayohi	OK		
NOM.MS.DN.P0	baro'	Albaro'u	OK		
NOM.MS.DG.P0	baro'	Albaro'i	OK		
NOM.MS.DA.P0	baro'	Albaro'a	OK		
NOM.MS.IN	baro'	baro'N	OK		
NOM.MS.IG	baro'	baro'K	OK		
NOM.MS.IA	baro'	baro'AF	OK		
NOM.MS.CN	baro'	baro'u	OK		
NOM.MS.CG	baro'	baro'i	OK		
NOM.MS.CA	baro'	baro'a	OK		
NOM.MS.CN.E0	baro'	baro&uhu	OK		
NOM.MS.CG.E0	baro'	baro}ihi	OK		
NOM.MS.CA.E0	baro'	baro>ahu	OK		
NOM.FS.DN.P0	samA'	Als~amA'u	OK		
NOM.FS.DG.P0	samA'	Als~amA'i	OK		
NOM.FS.DA.P0	samA'	Als~amA'a	OK		
NOM.FS.IN	samA'	samA'N	OK		
NOM.FS.IG	samA'	samA'K	OK		
NOM.FS.IA	samA'	samA'AF	OK		
NOM.FS.CN	samA'	samA'u	OK		
NOM.FS.CG	samA'	samA'i	OK		
NOM.FS.CA	samA'	samA'a	OK		
NOM.FS.CN.E0	samA'	samA&uhu	OK		
NOM.FS.CG.E0	samA'	samA}ihi	OK		
NOM.FS.CA.E0	samA'	samA'ahu	OK		
NOM.MS.DN.P0	bin	Albin	PROB	DOESN'T ACCEPT DEF.	
NOM.MS.DG.P0	bin	Albin	PROB	DOESN'T ACCEPT DEF.	
NOM.MS.DA.P0	bin	Albin	PROB	DOESN'T ACCEPT DEF.	
NOM.MS.IN	bin	bin	OK		
NOM.MS.IG	bin	bin	OK		
NOM.MS.IA	bin	bin	OK		
NOM.MS.CN	bin	bin	OK		
NOM.MS.CG	bin	bin	OK		
NOM.MS.CA	bin	bin	OK		
NOM.MS.CN.E0	bin	binhu	OK		
NOM.MS.CG.E0	bin	binhu	OK		
NOM.MS.CA.E0	bin	binhu	OK		
NOM.FD.DN.P0	biyjAmA	AlbiyjAmatAni	OK		
NOM.FD.DG.P0	biyjAmA	AlbiyjAmatayoni	OK		
NOM.FD.DA.P0	biyjAmA	AlbiyjAmatayoni	OK		
NOM.FD.IN	biyjAmA	biyjAmatAni	OK		
NOM.FD.IG	biyjAmA	biyjAmatayoni	OK		
NOM.FD.IA	biyjAmA	biyjAmatayoni	OK		
NOM.FD.CN	biyjAmA	biyjAmatA	OK		
NOM.FD.CG	biyjAmA	biyjAmatayo	OK		
NOM.FD.CA	biyjAmA	biyjAmatayo	OK		
NOM.FD.CN.E0	biyjAmA	biyjAmatAhu	OK		
NOM.FD.CG.E0	biyjAmA	biyjAmatayohi	OK		
NOM.FD.CA.E0	biyjAmA	biyjAmatayohi	OK		
NOM.FP.DN.P0	biyjAmA	AlbiyjAmAtu	OK		
NOM.FP.DG.P0	biyjAmA	AlbiyjAmAti	OK		
NOM.FP.DA.P0	biyjAmA	AlbiyjAmAti	OK		
NOM.FP.IN	biyjAmA	biyjAmAtN	OK		
NOM.FP.IG	biyjAmA	biyjAmAtK	OK		
NOM.FP.IA	biyjAmA	biyjAmAtK	OK		
NOM.FP.CN	biyjAmA	biyjAmAtu	OK		
NOM.FP.CG	biyjAmA	biyjAmAti	OK		
NOM.FP.CA	biyjAmA	biyjAmAti	OK		
NOM.FP.CN.E0	biyjAmA	biyjAmAtuhu	OK		
NOM.FP.CG.E0	biyjAmA	biyjAmAtihi	OK		
NOM.FP.CA.E0	biyjAmA	biyjAmAtihi	OK		
NOM.MS.DN.P0	buro$Am	Alburo$Anu	OK		
NOM.MS.DG.P0	buro$Am	Alburo$Ani	OK		
NOM.MS.DA.P0	buro$Am	Alburo$Ana	OK		
NOM.MS.IN	buro$Am	buro$AnN	OK		
NOM.MS.IG	buro$Am	buro$AnK	OK		
NOM.MS.IA	buro$Am	buro$AnAF	OK		
NOM.MS.CN	buro$Am	buro$Anu	OK		
NOM.MS.CG	buro$Am	buro$Ani	OK		
NOM.MS.CA	buro$Am	buro$Ana	OK		
NOM.MS.CN.E0	buro$Am	buro$Anuhu	OK		
NOM.MS.CG.E0	buro$Am	buro$Anihi	OK		
NOM.MS.CA.E0	buro$Am	buro$Anahu	OK		
NOM.MD.DN.P0	buro$Am	Alburo$AnAni	OK		
NOM.MD.DG.P0	buro$Am	Alburo$Anayoni	OK		
NOM.MD.DA.P0	buro$Am	Alburo$Anayoni	OK		
NOM.MD.IN	buro$Am	buro$AnAni	OK		
NOM.MD.IG	buro$Am	buro$Anayoni	OK		
NOM.MD.IA	buro$Am	buro$Anayoni	OK		
NOM.MD.CN	buro$Am	buro$AnA	OK		
NOM.MD.CG	buro$Am	buro$Anayo	OK		
NOM.MD.CA	buro$Am	buro$Anayo	OK		
NOM.MD.CN.E0	buro$Am	buro$AnAhu	OK		
NOM.MD.CG.E0	buro$Am	buro$Anayohi	OK		
NOM.MD.CA.E0	buro$Am	buro$Anayohi	OK		
NOM.MS.DN.P0	SaEadA'	AlS~aEadA'u	OK		
NOM.MS.DG.P0	SaEadA'	AlS~aEadA'i	OK		
NOM.MS.DA.P0	SaEadA'	AlS~aEadA'a	OK		
NOM.MS.IN	SaEadA'	SaEadA'u	OK		
NOM.MS.IG	SaEadA'	SaEadA'a	OK		
NOM.MS.IA	SaEadA'	SaEadA'F	OK		
NOM.MS.CN	SaEadA'	SaEadA'u	OK		
NOM.MS.CG	SaEadA'	SaEadA'i	OK		
NOM.MS.CA	SaEadA'	SaEadA'a	OK		
NOM.MS.CN.E0	SaEadA'	SaEadA&uhu	OK		
NOM.MS.CG.E0	SaEadA'	SaEadA}ihi	OK		
NOM.MS.CA.E0	SaEadA'	SaEadA'ahu	OK		
NOM.MS.DN.P0	TarofA'	AlT~arofA'u	OK		
NOM.MS.DG.P0	TarofA'	AlT~arofA'i	OK		
NOM.MS.DA.P0	TarofA'	AlT~arofA'a	OK		
NOM.MS.IN	TarofA'	TarofA'u	OK		
NOM.MS.IG	TarofA'	TarofA'a	OK		
NOM.MS.IA	TarofA'	TarofA'F	OK		
NOM.MS.CN	TarofA'	TarofA'u	OK		
NOM.MS.CG	TarofA'	TarofA'i	OK		
NOM.MS.CA	TarofA'	TarofA'a	OK		
NOM.MS.CN.E0	TarofA'	TarofA&uhu	OK		
NOM.MS.CG.E0	TarofA'	TarofA}ihi	OK		
NOM.MS.CA.E0	TarofA'	TarofA'ahu	OK		
NOM.MD.DN.P0	TarofA'	AlT~arofA'Ani	OK		
NOM.MD.DG.P0	TarofA'	AlT~arofA'ayoni	OK		
NOM.MD.DA.P0	TarofA'	AlT~arofA'ayoni	OK		
NOM.MD.IN	TarofA'	TarofA'Ani	OK		
NOM.MD.IG	TarofA'	TarofA'ayoni	OK		
NOM.MD.IA	TarofA'	TarofA'ayoni	OK		
NOM.MD.CN	TarofA'	TarofA'A	OK		
NOM.MD.CG	TarofA'	TarofA'ayo	OK		
NOM.MD.CA	TarofA'	TarofA'ayo	OK		
NOM.MD.CN.E0	TarofA'	TarofA'Ahu	OK		
NOM.MD.CG.E0	TarofA'	TarofA'ayohi	OK		
NOM.MD.CA.E0	TarofA'	TarofA'ayohi	OK		
NOM.FP.DN.P0	dAr	Ald~iyarapu	OK		
NOM.FP.DG.P0	dAr	Ald~iyarapi	OK		
NOM.FP.DA.P0	dAr	Ald~iyarapa	OK		
NOM.FP.IN	dAr	diyarapN	OK		
NOM.FP.IG	dAr	diyarapK	OK		
NOM.FP.IA	dAr	diyarapF	OK		
NOM.FP.CN	dAr	diyarapu	OK		
NOM.FP.CG	dAr	diyarapi	OK		
NOM.FP.CA	dAr	diyarapa	OK		
NOM.FP.CN.E0	dAr	diyaratuhu	OK		
NOM.FP.CG.E0	dAr	diyaratihi	OK		
NOM.FP.CA.E0	dAr	diyaratahu	OK		
NOM.MP.DN.P0	DAriy	AlD~awAriy	OK		
NOM.MP.DG.P0	DAriy	AlD~awAriy	OK		
NOM.MP.DA.P0	DAriy	AlD~awAriya	OK		
NOM.MP.IN	DAriy	DawArK	OK		
NOM.MP.IG	DAriy	DawArK	OK		
NOM.MP.IA	DAriy	DawAriyAF	OK		
NOM.MP.CN	DAriy	DawAriy	OK		
NOM.MP.CG	DAriy	DawAriy	OK		
NOM.MP.CA	DAriy	DawAriya	OK		
NOM.MP.CN.E0	DAriy	DawAriyhi	OK		
NOM.MP.CG.E0	DAriy	DawAriyhi	OK		
NOM.MP.CA.E0	DAriy	DawAriyahu	OK		
NOM.FS.DN.P0	dawAp	Ald~awApu	OK		
NOM.FS.DG.P0	dawAp	Ald~awApi	OK		
NOM.FS.DA.P0	dawAp	Ald~awApa	OK		
NOM.FS.IN	dawAp	dawApN	OK		
NOM.FS.IG	dawAp	dawApK	OK		
NOM.FS.IA	dawAp	dawApF	OK		
NOM.FS.CN	dawAp	dawApu	OK		
NOM.FS.CG	dawAp	dawApi	OK		
NOM.FS.CA	dawAp	dawApa	OK		
NOM.FS.CN.E0	dawAp	dawAtuhu	OK		
NOM.FS.CG.E0	dawAp	dawAtihi	OK		
NOM.FS.CA.E0	dawAp	dawAtahu	OK		
NOM.FD.DN.P0	dawAp	Ald~awAtAni	OK		
NOM.FD.DG.P0	dawAp	Ald~awAtayoni	OK		
NOM.FD.DA.P0	dawAp	Ald~awAtayoni	OK		
NOM.FD.IN	dawAp	dawAtAni	OK		
NOM.FD.IG	dawAp	dawAtayoni	OK		
NOM.FD.IA	dawAp	dawAtayoni	OK		
NOM.FD.CN	dawAp	dawAtA	OK		
NOM.FD.CG	dawAp	dawAtayo	OK		
NOM.FD.CA	dawAp	dawAtayo	OK		
NOM.FD.CN.E0	dawAp	dawAtAhu	OK		
NOM.FD.CG.E0	dawAp	dawAtayohi	OK		
NOM.FD.CA.E0	dawAp	dawAtayohi	OK		
NOM.FP.DN.P0	dayodabAn	Ald~ayAdibapu	OK		
NOM.FP.DG.P0	dayodabAn	Ald~ayAdibapi	OK		
NOM.FP.DA.P0	dayodabAn	Ald~ayAdibapa	OK		
NOM.FP.IN	dayodabAn	dayAdibapu	OK		
NOM.FP.IG	dayodabAn	dayAdibapa	OK		
NOM.FP.IA	dayodabAn	dayAdibapa	OK		
NOM.FP.CN	dayodabAn	dayAdibapu	OK		
NOM.FP.CG	dayodabAn	dayAdibapi	OK		
NOM.FP.CA	dayodabAn	dayAdibapa	OK		
NOM.FP.CN.E0	dayodabAn	dayAdibatuhu	OK		
NOM.FP.CG.E0	dayodabAn	dayAdibatihi	OK		
NOM.FP.CA.E0	dayodabAn	dayAdibatahu	OK		
NOM.FS.DN.P0	dunoyA	Ald~unoyA	OK		
NOM.FS.DG.P0	dunoyA	Ald~unoyA	OK		
NOM.FS.DA.P0	dunoyA	Ald~unoyA	OK		
NOM.FS.IN	dunoyA	dunoyAF	OK		
NOM.FS.IG	dunoyA	dunoyAF	OK		
NOM.FS.IA	dunoyA	dunoyAF	OK		
NOM.FS.CN	dunoyA	dunoyA	OK		
NOM.FS.CG	dunoyA	dunoyA	OK		
NOM.FS.CA	dunoyA	dunoyA	OK		
NOM.FS.CN.E0	dunoyA	dunoyAhu	OK		
