SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.MP.IG	qawiy~	>aqowiyA'a	OK		
NOM.MP.IA	qawiy~	>aqowiyA'F	OK		
NOM.MP.CN	qawiy~	>aqowiyA'u	OK		
NOM.MP.CG	qawiy~	>aqowiyA'i	OK		
NOM.MP.CA	qawiy~	>aqowiyA'a	OK		
NOM.MP.DN.P0	daqiyq	Al>adiq~apu	OK		
NOM.MP.DG.P0	daqiyq	Al>adiq~api	OK		
NOM.MP.DA.P0	daqiyq	Al>adiq~apa	OK		
NOM.MP.IN	daqiyq	>adiq~apN	OK		
NOM.MP.IG	daqiyq	>adiq~apK	OK		
NOM.MP.CN	daqiyq	>adiq~apu	OK		
NOM.MP.CG	daqiyq	>adiq~api	OK		
NOM.MP.CA	daqiyq	>adiq~apa	OK		
NOM.MS.DN.P0	mADiy	AlmADiy	OK		
NOM.MS.DG.P0	mADiy	AlmADiy	OK		
NOM.MS.DA.P0	mADiy	AlmADiya	OK		
NOM.MS.CG	mADiy	mADiy	OK		
NOM.MS.CA	mADiy	mADiya	OK		
NOM.MD.DN.P0	mADiy	AlmADiyAni	OK		
NOM.MD.DG.P0	mADiy	AlmADiyayoni	OK		
NOM.MD.DA.P0	mADiy	AlmADiyayoni	OK		
NOM.MD.IN	mADiy	mADiyAni	OK		
NOM.MD.IG	mADiy	mADiyayoni	OK		
NOM.MD.CA	mADiy	mADiyayo	OK		
NOM.FS.DN.P0	mADiy	AlmADiyapu	OK		
NOM.FS.DG.P0	mADiy	AlmADiyapi	OK		
NOM.FS.DA.P0	mADiy	AlmADiyapa	OK		
NOM.FS.IG	mADiy	mADiyapK	OK		
NOM.FD.DN.P0	mADiy	AlmADiyatAni	OK		
NOM.FD.DG.P0	mADiy	AlmADiyatayoni	OK		
NOM.FD.DA.P0	mADiy	AlmADiyatayoni	OK		
NOM.FP.DN.P0	mADiy	AlmADiyAtu	OK		
NOM.FP.DG.P0	mADiy	AlmADiyAti	OK		
NOM.FP.DA.P0	mADiy	AlmADiyAti	OK		
NOM.MS.DN.P0	>alaf~	Al>alaf~u	OK		
NOM.MS.DG.P0	>alaf~	Al>alaf~i	OK		
NOM.MS.DA.P0	>alaf~	Al>alaf~a	OK		
NOM.MS.CG	>alaf~	>alaf~i	OK		
NOM.MS.CA	>alaf~	>alaf~a	OK		
NOM.MD.DN.P0	>alaf~	Al>alaf~Ani	OK		
NOM.MD.DG.P0	>alaf~	Al>alaf~ayoni	OK		
NOM.MD.DA.P0	>alaf~	Al>alaf~ayoni	OK		
NOM.MD.IN	>alaf~	>alaf~Ani	OK		
NOM.MD.IG	>alaf~	>alaf~ayoni	OK		
NOM.MD.CA	>alaf~	>alaf~ayo	OK		
NOM.FS.DN.P0	>aHomar	AlHamorA'u	OK		
NOM.FS.DG.P0	>aHomar	AlHamorA'i	OK		
NOM.FS.DA.P0	>aHomar	AlHamorA'a	OK		
NOM.FS.IG	>aHomar	HamorA'a	OK		
NOM.FD.DN.P0	>aHomar	AlHamorAwAni	OK		
NOM.FD.DG.P0	>aHomar	AlHamorAwayoni	OK		
NOM.FD.DA.P0	>aHomar	AlHamorAwayoni	OK		
NOM.FP.DN.P0	>aHomar	AlHamorAwAtu	OK		
NOM.FP.DG.P0	>aHomar	AlHamorAwAti	OK		
NOM.FP.DA.P0	>aHomar	AlHamorAwAti	OK		
NOM.FS.DN.P0	|xar	Al>uxoraY	OK		
NOM.FS.DG.P0	|xar	Al>uxoraY	OK		
NOM.FS.DA.P0	|xar	Al>uxoraY	OK		
NOM.FS.IG	|xar	>uxoraYF	OK	تنوين الحرف الذي يسبق	
NOM.FD.DN.P0	|xar	Al>uxorayAni	OK		
NOM.FD.DG.P0	|xar	Al>uxorayayoni	OK		
NOM.FD.DA.P0	|xar	Al>uxorayayoni	OK		
NOM.FP.DN.P0	|xar	Al>uxorayAtu	OK		
NOM.FP.DG.P0	|xar	Al>uxorayAti	OK		
NOM.FP.DA.P0	|xar	Al>uxorayAti	OK		
NOM.MS.DN.P0	>awolaY	Al>awolaY	OK		
NOM.MS.DG.P0	>awolaY	Al>awolaY	OK		
NOM.MS.DA.P0	>awolaY	Al>awolaY	OK		
NOM.MS.CG	>awolaY	>awolaY	OK		
NOM.MS.CA	>awolaY	>awolaY	OK		
NOM.MD.DN.P0	>awolaY	Al>awolayAni	OK		
NOM.MD.DG.P0	>awolaY	Al>awolayayoni	OK		
NOM.MD.DA.P0	>awolaY	Al>awolayayoni	OK		
NOM.MD.IN	>awolaY	>awolayAni	OK		
NOM.MD.IG	>awolaY	>awolayayoni	OK		
NOM.MD.CA	>awolaY	>awolayayo	OK		
NOM.MP.DN.P0	>awolaY	Al>awolawona	OK		
NOM.MP.DG.P0	>awolaY	Al>awolayona	OK		
NOM.MP.DA.P0	>awolaY	Al>awolayona	OK		
NOM.MP.IN	>awolaY	>awolawona	OK		
NOM.MP.IG	>awolaY	>awolayona	OK		
NOM.MP.CN	>awolaY	>awolaw	OK		
NOM.MP.CG	>awolaY	>awolay	OK		
NOM.MP.CA	>awolaY	>awolay	OK		
NOM.MP.DN.P0	|lif	Al>awAlifu	OK		
NOM.MP.DG.P0	|lif	Al>awAlifi	OK		
NOM.MP.DA.P0	|lif	Al>awAlifa	OK		
NOM.MP.IN	|lif	>awAlifu	OK		
NOM.MP.IG	|lif	>awAlifa	OK		
NOM.MP.CN	|lif	>awAlifu	OK		
NOM.MP.CG	|lif	>awAlifi	OK		
NOM.MP.CA	|lif	>awAlifa	OK		
NOM.MS.DN.P0	>adona>	Al>adona>u	OK		
NOM.MS.DG.P0	>adona>	Al>adona>i	OK		
NOM.MS.DA.P0	>adona>	Al>adona>a	OK		
NOM.MS.CG	>adona>	>adona>i	OK		
NOM.MS.CA	>adona>	>adona>a	OK		
NOM.MD.DN.P0	>adona>	Al>adon|ni	OK		
NOM.MD.DG.P0	>adona>	Al>adona>ayoni	OK		
NOM.MD.DA.P0	>adona>	Al>adona>ayoni	OK		
NOM.MD.IN	>adona>	>adon|ni	OK		
NOM.MD.IG	>adona>	>adona>ayoni	OK		
NOM.MD.CA	>adona>	>adona>ayo	OK		
NOM.FS.DN.P0	>adonaY	Ald~unoyA	OK		
NOM.FS.DG.P0	>adonaY	Ald~unoyA	OK		
NOM.FS.DA.P0	>adonaY	Ald~unoyA	OK		
NOM.FS.CN	>adonaY	dunoyA	OK		
NOM.FS.CG	>adonaY	dunoyA	OK		
NOM.FS.CA	>adonaY	dunoyA	OK		
NOM.MP.DN.P0	EuroyAn	AlEarAyA	OK		
NOM.MP.DG.P0	EuroyAn	AlEarAyA	OK		
NOM.MP.DA.P0	EuroyAn	AlEarAyA	OK		
NOM.MP.CN	EuroyAn	EarAyA	OK		
NOM.MP.CG	EuroyAn	EarAyA	OK		
NOM.MP.CA	EuroyAn	EarAyA	OK		
NOM.FS.DN.P0	>aEomaY	AlEamoyA'u	OK		
NOM.FS.DG.P0	>aEomaY	AlEamoyA'i	OK		
NOM.FS.DA.P0	>aEomaY	AlEamoyA'a	OK		
NOM.FS.IG	>aEomaY	EamoyA'a	OK		
NOM.MP.DN.P0	>amiyn	Al>umanA'u	OK		
NOM.MP.DG.P0	>amiyn	Al>umanA'i	OK		
NOM.MP.DA.P0	>amiyn	Al>umanA'a	OK		
NOM.MP.IN	>amiyn	>umanA'u	OK		
NOM.MP.IG	>amiyn	>umanA'a	OK		
NOM.MP.CN	>amiyn	>umanA'u	OK		
NOM.MP.CG	>amiyn	>umanA'i	OK		
NOM.MP.CA	>amiyn	>umanA'a	OK		
NOM.FS.DN.P0	>alaf~	All~af~A'u	OK		
NOM.FS.DG.P0	>alaf~	All~af~A'i	OK		
NOM.FS.DA.P0	>alaf~	All~af~A'a	OK		
NOM.FS.IG	>alaf~	laf~A'a	OK		
NOM.FD.DN.P0	>alaf~	All~af~AwAni	OK		
NOM.FD.DG.P0	>alaf~	All~af~Awayoni	OK		
NOM.FD.DA.P0	>alaf~	All~af~Awayoni	OK		
NOM.FP.DN.P0	>alaf~	All~af~AwAtu	OK		
NOM.FP.DG.P0	>alaf~	All~af~AwAti	OK		
NOM.FP.DA.P0	>alaf~	All~af~AwAti	OK		
NOM.MP.DN.P0	>aloyas	All~iysu	OK		
NOM.MP.DG.P0	>aloyas	All~iysi	OK		
NOM.MP.DA.P0	>aloyas	All~iysa	OK		
NOM.MP.IN	>aloyas	liysN	OK		
NOM.MP.IG	>aloyas	liysK	OK		
NOM.MP.CN	>aloyas	liysu	OK		
NOM.MP.CG	>aloyas	liysi	OK		
NOM.MP.CA	>aloyas	liysa	OK		
NOM.MS.DN.P0	>aqoSaY	Al>aqASiy	OK		
NOM.MS.DG.P0	>aqoSaY	Al>aqASiy	OK		
NOM.MS.DA.P0	>aqoSaY	Al>aqASiya	OK		
NOM.MS.CG	>aqoSaY	>aqASiy	OK		
NOM.MS.CA	>aqoSaY	>aqASiya	OK		
NOM.FP.DN.P0	muHal~aY	AlmuHal~ayAtu	OK		
NOM.FP.DG.P0	muHal~aY	AlmuHal~ayAti	OK		
NOM.FP.DA.P0	muHal~aY	AlmuHal~ayAti	OK		
NOM.FP.DN.P0	>asomar	Als~amorAwAtu	OK		
NOM.FP.DG.P0	>asomar	Als~amorAwAti	OK		
NOM.FP.DA.P0	>asomar	Als~amorAwAti	OK		
NOM.MP.DN.P0	qatiyl	AlqatolaY	OK		
NOM.MP.DG.P0	qatiyl	AlqatolaY	OK		
NOM.MP.DA.P0	qatiyl	AlqatolaY	OK		
NOM.MP.IN	qatiyl	qatolaYF	OK		
NOM.MP.IG	qatiyl	qatolaYF	OK		
NOM.MP.CN	qatiyl	qatolaY	OK		
NOM.MP.CG	qatiyl	qatolaY	OK		
NOM.MP.CA	qatiyl	qatolaY	OK		
