,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
953,967,None,LEXICON,[STEM-PV],EAn,EAn,PV,"[KEV] to help, assist, aid",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,#n trans hollow,0,well-formedness:OK
954,968,None,LEXICON,[STEM-PV],lagA,lag,PV,"[KEV] to talk incessantly, prattle, chatter",pos:verb asp:p vox:a mod:i,,,trans #-aA,0,well-formedness:OK
955,969,None,LEXICON,[STEM-PV],naxaY,nax,PV,[KEV] to arouse the sense of honor,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
956,970,None,LEXICON,[STEM-PV],*abal,*aba#l,PV,"[KEV] to wilt, wither+to waste away, get run down",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
957,971,None,LEXICON,[STEM-PV],nafaE,nafa#E,PV,"[KEV] to be useful, beneficial, of use to",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
958,972,None,LEXICON,[STEM-PV],faDaH,faDa#H,PV,"[KEV] to expose, disclose or uncover s.o.'s faults or offenses+[MEERA] to cause a scandal for someone",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
959,973,None,LEXICON,[STEM-PV],HamaY,Ham,PV,"[KEV] to defend, protect, shelter, shield",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
960,974,None,LEXICON,[STEM-PV],na$ad,na$ad,PV,[MEERA] to ask for a favor+[KEV] to ask for help,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
961,975,None,LEXICON,[STEM-PV],bas~,bas~,PV,[KEV] to mix,pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
962,976,None,LEXICON,[STEM-PV],sah~aY,sah~,PV,[KEV] to cause to forget,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
963,977,None,LEXICON,[STEM-PV],day~ak,day~ak,PV,"[KEV] to be proud or haughty, to swagger",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
964,978,None,LEXICON,[STEM-PV],*aw~aq,*aw~aq,PV,"[KEV] to give a taste of, let taste",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
965,979,None,LEXICON,[STEM-PV],Sam~ag,Sam~ag,PV,[KEV] to put glue on s.th.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
966,980,None,LEXICON,[STEM-PV],sam~aY,sam~,PV,"[KEV] to name, designate, call+to give a name to, call, name+to say",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
967,981,None,LEXICON,[STEM-PV],tay~ah,tay~ah,PV,"[KEV] to lose, confuse s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
968,982,None,LEXICON,[STEM-PV],naE~am,naE~am,PV,"[KEV] to powder, grind",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
969,983,None,LEXICON,[STEM-PV],qaw~ad,qaw~ad,PV,"[KEV] to procure, pimp",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
970,984,None,LEXICON,[STEM-PV],$aT~ab,$aT~ab,PV,[MEERA] to scratch sth out,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
971,985,None,LEXICON,[STEM-PV],Eaw~am,Eaw~am,PV,"[KEV] to set afloat, to float s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
972,986,None,LEXICON,[STEM-PV],sak~an,sak~an,PV,"[KEV] to lodge, provide living quarters for s.o.+to calm, alleviate, soothe",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
973,987,None,LEXICON,[STEM-PV],wad~aE,wad~aE,PV,"[KEV] to say goodbye to s.o., bid s.o. farewell",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
974,988,None,LEXICON,[STEM-PV],waf~ar,waf~ar,PV,"[KEV] to save, be economical+to save s.o. s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
975,989,None,LEXICON,[STEM-PV],Sab~ar,Sab~ar,PV,[KEV] to make s.o. wait+[MEERA] to be patient,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
976,990,None,LEXICON,[STEM-PV],Tay~ab,Tay~ab,PV,"[KEV] to cure, heal+to make delicious, tasty",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
977,991,None,LEXICON,[STEM-PV],xaw~az,xaw~az,PV,"[KEV] to take away, move away (usually s.th. bad or evil)+[MEERA] to remove",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
978,992,None,LEXICON,[STEM-PV],ra>~as,ra>~as,PV,"[KEV] to appoint as leader or head, place in charge",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
979,993,None,LEXICON,[STEM-PV],dar~az,dar~az,PV,[KEV] to sew,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
980,994,None,LEXICON,[STEM-PV],bal~al,bal~al,PV,"[KEV] to wet, moisten",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
981,995,None,LEXICON,[STEM-PV],kab~ar,kab~ar,PV,"[KEV] to make big, large, enlarge, amplify, widen",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
982,996,None,LEXICON,[STEM-PV],>ak~al,>ak~al,PV,"[KEV] to feed s.o., make s.o. eat",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
983,997,None,LEXICON,[STEM-PV],nam~ar,nam~ar,PV,"[KEV] to number, assign number to",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
984,998,None,LEXICON,[STEM-PV],vab~at,vab~at,PV,[KEV] to confirm+to appoint permanently,pos:verb asp:p vox:a mod:i,,,#t trans,0,well-formedness:OK
985,999,None,LEXICON,[STEM-PV],naD~af,naD~af,PV,[MEERA] to clean up,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
986,1000,None,LEXICON,[STEM-PV],fa$~al,fa$~al,PV,"[KEV] to let s.o. down, disappoint s.o.+to embarrass, ridicule+[MEERA] to embarrass",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
987,1001,None,LEXICON,[STEM-PV],Ean~ad,Ean~ad,PV,[KEV] to be or become stubborn+to insist,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
988,1002,None,LEXICON,[STEM-PV],saw~aY,saw~,PV,"[KEV] to do, perform, commit+to make, produce, manufacture+[MEERA] to do",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
989,1003,None,LEXICON,[STEM-PV],$at~am,$at~am,PV,"[KEV] to curse, swear",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
990,1004,None,LEXICON,[STEM-PV],Ham~aS,Ham~aS,PV,"[KEV] to roast (coffee beans, peanuts, and other seeds)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
991,1005,None,LEXICON,[STEM-PV],baz~ar,baz~ar,PV,[KEV] to go to seed,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
992,1006,None,LEXICON,[STEM-PV],far~ar,far~ar,PV,[KEV] to show around,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
993,1007,None,LEXICON,[STEM-PV],far~az,far~az,PV,"[KEV] to turn to ice, freeze",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
994,1008,None,LEXICON,[STEM-PV],Saf~af,Saf~af,PV,"[KEV] to arrange, set s.th. in order",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
995,1009,None,LEXICON,[STEM-PV],lay~an,lay~an,PV,[MEERA] to soften,pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
996,1010,None,LEXICON,[STEM-PV],gar~az,gar~az,PV,[KEV] to get stuck or plunged,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
997,1011,None,LEXICON,[STEM-PV],qaf~al,qaf~al,PV,"[KEV] to lock, lock up+to block (one's way)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
998,1012,None,LEXICON,[STEM-PV],daj~al,daj~al,PV,"[KEV] to swindle, cheat",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
999,1013,None,LEXICON,[STEM-PV],xan~aq,xan~aq,PV,[KEV] intens. of xinag,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1000,1014,None,LEXICON,[STEM-PV],lah~aY,lah~,PV,"[KEV] to distract s.o. from s.th., divert s.o.'s attetion from+to entertain, amuse, distract",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1001,1015,None,LEXICON,[STEM-PV],zaw~ar,zaw~ar,PV,"[KEV] to guide, show around+to forge, falsify, counterfit",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1002,1016,None,LEXICON,[STEM-PV],dan~aY,dan~,PV,"[KEV] to be low, mean, base, contemptible+to bring s.th. close, move s.th. near",pos:verb asp:p vox:a mod:i,,,intrans #-ay,1,well-formedness:OK
1003,1017,None,LEXICON,[STEM-PV],kat~ab,kat~ab,PV,[KEV] to make write,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1004,1018,None,LEXICON,[STEM-PV],faq~as,faq~as,PV,[KEV] to hatch,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1005,1019,None,LEXICON,[STEM-PV],$ay~ab,$ay~ab,PV,"[KEV] to grow old, become an old man, become gray-haired",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1006,1020,None,LEXICON,[STEM-PV],qad~am,qad~am,PV,"[KEV] to apply, submit (an application)+to give s.o. preferential treatment, to place s.o. or s.th. at the head of+to set ahead (a watch)+to gain, be fast (a watch)",pos:verb asp:p vox:a mod:i,,,trans,-3,well-formedness:OK
1007,1021,None,LEXICON,[STEM-PV],Had~ad,Had~ad,PV,"[KEV] to limit, restrict+to fix+to schedule, set down, determine+to delimit, demarcate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1008,1022,None,LEXICON,[STEM-PV],Har~am,Har~am,PV,"[KEV] to forbid s.th., declare s.th. unlawful+to forbid s.o.+to deny oneself s.th., abstain from s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1009,1023,None,LEXICON,[STEM-PV],faj~ar,faj~ar,PV,[KEV] to explode s.th.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1010,1024,None,LEXICON,[STEM-PV],ras~ax,ras~ax,PV,"[KEV] to make take root, establish, impress s.th. on s.o.'s mind",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1011,1025,None,LEXICON,[STEM-PV],*ak~ar,*ak~ar,PV,"[KEV] to remind, call to mind+[MEERA] to remind",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1012,1026,None,LEXICON,[STEM-PV],maw~al,maw~al,PV,[KEV] to finance,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1013,1027,None,LEXICON,[STEM-PV],qar~aE,qar~aE,PV,[KEV] to make bald,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1014,1028,None,LEXICON,[STEM-PV],raq~am,raq~am,PV,"[KEV] to number, give a number to s.th.+[MEERA] to give someone one's personal phone call (used generally to describe men who flirt with women and give them thier phone number)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1015,1029,None,LEXICON,[STEM-PV],nax~al,nax~al,PV,[KEV] to sift,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1016,1030,None,LEXICON,[STEM-PV],tar~as,tar~as,PV,"[KEV] to fill, fill up s.th. with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1017,1031,None,LEXICON,[STEM-PV],Sar~af,Sar~af,PV,[KEV] to be suitable to s.o.+to change (money),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1018,1032,None,LEXICON,[STEM-PV],$ar~ab,$ar~ab,PV,"[KEV] to make or let drink+to soak, saturate+[MEERA] to water sth (Eg. water a plant)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1019,1033,None,LEXICON,[STEM-PV],naf~as,naf~as,PV,"[KEV] to leak, let out air",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1020,1034,None,LEXICON,[STEM-PV],tam~am,tam~am,PV,"[KEV] to complete, finish",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1021,1035,None,LEXICON,[STEM-PV],laT~af,laT~af,PV,"[KEV] to make nice, enjoyable, pleasant",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1022,1036,None,LEXICON,[STEM-PV],wah~am,wah~am,PV,[KEV] to give s.o. a false impression+to make s.o. believe that,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1023,1037,None,LEXICON,[STEM-PV],lam~aE,lam~aE,PV,"[KEV] to shine, make shine",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1024,1038,None,LEXICON,[STEM-PV],Hay~ar,Hay~ar,PV,"[KEV] to confuse, puzzle, bewilder+to hold up, impede, hinder",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1025,1039,None,LEXICON,[STEM-PV],jaw~ad,jaw~ad,PV,"[KEV] to get hold of s.o. or s.th., grab s.o. or s.th.+to arrest",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1026,1040,None,LEXICON,[STEM-PV],Eaw~ad,Eaw~ad,PV,"[KEV] to return, go back+to make s.o. get used to s.th., accustom s.o. to s.th.+[MEERA] to make someone or sth get used to doing something",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1027,1041,None,LEXICON,[STEM-PV],xal~aY,xal~,PV,"[KEV] to leave, allow or cause s.o. or s.th. to remain+to keep, retain+to put, place+to let, allow+to cause, make+[MEERA] to leave someone and/or sth alone",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1028,1042,None,LEXICON,[STEM-PV],raq~aE,raq~aE,PV,"[KEV] to patch, mend",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1029,1043,None,LEXICON,[STEM-PV],EaT~al,EaT~al,PV,"[KEV] to delay, hinder, hamper+to close up, close down",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1030,1044,None,LEXICON,[STEM-PV],faw~aD,faw~aD,PV,"[KEV] to authorize, empower",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1031,1045,None,LEXICON,[STEM-PV],naw~aE,naw~aE,PV,"[KEV] to make different, diverse+[MEERA] to mix things",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1032,1046,None,LEXICON,[STEM-PV],daw~ar,daw~ar,PV,"[KEV] to look for s.o. or s.th.+to look, search+[MEERA] to look for",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1033,1047,None,LEXICON,[STEM-PV],raq~aS,raq~aS,PV,[KEV] to make dance,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1034,1048,None,LEXICON,[STEM-PV],naf~a$,naf~a$,PV,"[KEV] to fluff, make fluffy",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1035,1049,None,LEXICON,[STEM-PV],Dar~aT,Dar~aT,PV,[KEV] to break wind repeatedly,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1036,1050,None,LEXICON,[STEM-PV],gay~am,gay~am,PV,[KEV] to be or become cloudy+[MEERA] to get cloudy (sky),pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1037,1051,None,LEXICON,[STEM-PV],yat~am,yat~am,PV,"[KEV] to orphan, deprive of parents",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1038,1052,None,LEXICON,[STEM-PV],naT~aq,naT~aq,PV,[KEV] to make or cause s.o. to speak,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1039,1053,None,LEXICON,[STEM-PV],Sad~aq,Sad~aq,PV,"[KEV] to believe, trust s.o.+to endorse+[MEERA] to believe",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1040,1054,None,LEXICON,[STEM-PV],xaT~aY,xaT~,PV,"[KEV] to cause to make a mistake, incriminate",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1041,1055,None,LEXICON,[STEM-PV],kas~al,kas~al,PV,[KEV] to make lazy,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1042,1056,None,LEXICON,[STEM-PV],bak~aY,bak~,PV,[KEV] to make s.o. cry,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1043,1057,None,LEXICON,[STEM-PV],hay~aj,hay~aj,PV,"[KEV] to arouse, excite+to stir up, provoke, agitate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1044,1058,None,LEXICON,[STEM-PV],nak~at,nak~at,PV,"[KEV] to crack jokes, be witty+to poke fun at s.o., ridicule s.o.",pos:verb asp:p vox:a mod:i,,,#t trans,0,well-formedness:OK
1045,1059,None,LEXICON,[STEM-PV],naq~aS,naq~aS,PV,"[KEV] to reduce, lower, curtail+to decrease, diminish",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1046,1060,None,LEXICON,[STEM-PV],xab~al,xab~al,PV,"[KEV] to drive s.o. insane, make s.o. crazy+[MEERA] to drive someone crazy",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1047,1061,None,LEXICON,[STEM-PV],rag~ab,rag~ab,PV,"[KEV] to interest s.o. in s.th., excite s.o.'s interest in s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1048,1062,None,LEXICON,[STEM-PV],nak~ad,nak~ad,PV,[KEV] to make things difficult or miserable for s.o.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1049,1063,None,LEXICON,[STEM-PV],$ar~aH,$ar~aH,PV,"[KEV] to dissect, perform an autopsy on a corpse",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1050,1064,None,LEXICON,[STEM-PV],sab~ab,sab~ab,PV,"[KEV] to cause, bring about, provoke",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1051,1065,None,LEXICON,[STEM-PV],laq~an,laq~an,PV,"[KEV] to teach s.o., instruct s.o. in s.th.+to prompt",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1052,1066,None,LEXICON,[STEM-PV],naw~am,naw~am,PV,[MEERA] to sleep,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1053,1067,None,LEXICON,[STEM-PV],fah~am,fah~am,PV,[KEV] to make s.o. understand or see+to instruct s.o.+to explain to s.o.+[MEERA] to explain,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1054,1068,None,LEXICON,[STEM-PV],Han~aT,Han~aT,PV,"[KEV] to embalm, mummify (a corpse)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1055,1069,None,LEXICON,[STEM-PV],gal~af,gal~af,PV,[MEERA] to wrap (a gift etc.),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1056,1070,None,LEXICON,[STEM-PV],gas~al,gas~al,PV,"[KEV] to wash thoroughly+to wash, bathe s.o. or a corpse+[MEERA] to wash",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1057,1071,None,LEXICON,[STEM-PV],baE~ad,baE~ad,PV,[KEV] to go far away from+to send s.o. or s.th. away,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1058,1072,None,LEXICON,[STEM-PV],faS~al,faS~al,PV,"[KEV] to interpret, explain+[MEERA] to elaborate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1059,1073,None,LEXICON,[STEM-PV],$al~ax,$al~ax,PV,"[KEV] to lie, tell lies, tell lies to s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1060,1074,None,LEXICON,[STEM-PV],fat~a$,fat~a$,PV,[KEV] to search+to look for s.o. or s.th.+[MEERA] to search for,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1061,1075,None,LEXICON,[STEM-PV],haz~a>,haz~a>,PV,[MEERA] to discipline,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1062,1076,None,LEXICON,[STEM-PV],fat~aH,fat~aH,PV,"[KEV] to open+to bloom, open (flowers)+[MEERA] to open",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1063,1077,None,LEXICON,[STEM-PV],Saf~ar,Saf~ar,PV,[KEV] to deport s.o.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1064,1078,None,LEXICON,[STEM-PV],maH~aY,maH~,PV,[KEV] to erase repeatedly,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1065,1079,None,LEXICON,[STEM-PV],qay~aZ,qay~aZ,PV,[KEV] to spend the summer (as a holiday),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1066,1080,None,LEXICON,[STEM-PV],>am~am,>am~am,PV,[KEV] to nationalize+[KEV] to nationalize,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1067,1081,None,LEXICON,[STEM-PV],naZ~am,naZ~am,PV,"[KEV] to arrange, organize, put in order+to regulate, adjust",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1068,1082,None,LEXICON,[STEM-PV],sax~ar,sax~ar,PV,"[KEV] to employ, utilize, make use of",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1069,1083,None,LEXICON,[STEM-PV],haw~al,haw~al,PV,"[KEV] to exaggerate, overemphasize, magnify",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1070,1084,None,LEXICON,[STEM-PV],Saw~aT,Saw~aT,PV,"[KEV] to vote, cast a ballot+to call out, shout to s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1071,1085,None,LEXICON,[STEM-PV],taw~ab,taw~ab,PV,[KEV] to make s.o. repent,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1072,1086,None,LEXICON,[STEM-PV],jar~ab,jar~ab,PV,"[KEV] to try out, test+[MEERA] to try",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1073,1087,None,LEXICON,[STEM-PV],kaf~aY,kaf~,PV,[KEV] to be enough,pos:verb asp:p vox:a mod:i,,,intrans #-ay,2,well-formedness:OK
1074,1088,None,LEXICON,[STEM-PV],jam~ad,jam~ad,PV,[KEV] to freeze (assets),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1075,1089,None,LEXICON,[STEM-PV],raj~aE,raj~aE,PV,"[KEV] to return, give back s.th. or s.o.+to put back, return+to take back+to set back, move back",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1076,1090,None,LEXICON,[STEM-PV],Eat~am,Eat~am,PV,"[KEV] to darken, black out",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1077,1091,None,LEXICON,[STEM-PV],qar~ab,qar~ab,PV,"[KEV] to get close, cause to come near s.o. or s.th.+to make peace among (people), reconcile people+[MEERA] to get closer to sth or someone",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1078,1092,None,LEXICON,[STEM-PV],>am~an,>am~an,PV,"[KEV] to ensure, guarantee+to leave in trust+to trust, have faith in",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1079,1093,None,LEXICON,[STEM-PV],qa$~ar,qa$~ar,PV,"[KEV] to peel, pare, shell",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1080,1094,None,LEXICON,[STEM-PV],qay~ad,qay~ad,PV,"[KEV] to list, enter, record, write down+to enlist+to tie, fetter, shackle",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1081,1095,None,LEXICON,[STEM-PV],Saf~aT,Saf~aT,PV,"[KEV] to stack up, line up",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1082,1096,None,LEXICON,[STEM-PV],Ha$~am,Ha$~am,PV,"[KEV] to treat s.o. politely or hospitably, treat with deference",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1083,1097,None,LEXICON,[STEM-PV],Taw~al,Taw~al,PV,"[KEV] to linger long, last long+to lengthen, extend, prolong",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1084,1098,None,LEXICON,[STEM-PV],Hat~am,Hat~am,PV,"[KEV] to impose on s.o., insist",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1085,1099,None,LEXICON,[STEM-PV],dal~ak,dal~ak,PV,[KEV] to massage,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1086,1100,None,LEXICON,[STEM-PV],kaw~am,kaw~am,PV,"[KEV] to pile, pile up, stack up",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1087,1101,None,LEXICON,[STEM-PV],ma$~aT,ma$~aT,PV,[KEV] to comb,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1088,1102,None,LEXICON,[STEM-PV],Day~aE,Day~aE,PV,"[KEV] to lose+to cause to get lost+to waste, squander",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1089,1103,None,LEXICON,[STEM-PV],xam~ar,xam~ar,PV,"[KEV] to rise+to let rise, leaven, raise+to ferment+to cause to ferment",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1090,1104,None,LEXICON,[STEM-PV],ray~aq,ray~aq,PV,"[KEV] to give breakfast to s.o., provide s.o. with breakfast+[MEERA] to have breakfast",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
