,PATTERN_ABSTRACT,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
435,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2a>-a,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,1,
436,1a2a3,,\1.\2.n,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2an-a,,\1a\2an,,,\1a\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,1,
437,1a2o3a4,,\1.\2.w.n,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1a\2owan,,\1a\2owan,,,\1a\2owan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])wn$,1,
438,1a2~a3,,\1.w.\2,,BACKOFF,[STEM-PV],1ay~a3,lex:\1ay~a\2,,\1ay~a\2,,,\1ay~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])y([^ntwyA}&])$,1,
439,1a2a3,,\1.>.\2,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>a\2,,\1a>a\2,,,\1a>a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
440,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2~,,\1a\2a\2,,,\1a\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
441,1a2~a3,,\1.y.y,,BACKOFF,[STEM-PV],1a2~,lex:\1ay~aY,,\1ay~,,,\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])y$,1,
442,1A2a3,,\1.>.\2,,BACKOFF,[STEM-PV],1A'a3,lex:\1A'a\2,,\1A'a\2,,,\1A'a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A'([^ntwyA}&])$,1,
443,1A2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],1A2a3,lex:\1A\2a\3-i,,\1A\2a\3,,,\1A\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A([^wyA}&])([^ntwyA}&])$,1,
444,1a2o3a4,,\1.\2.\3.t,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1a\2o\3at,,\1a\2o\3at,,,\1a\2o\3at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])([^wyA}&])t$,1,
445,1a2o3a4,,\1.\2.y.t,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1a\2oyat,,\1a\2oyat,,,\1a\2oyat/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])yt$,1,
446,1a2a3,,\1.>.w,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>aw-u,,\1a>aw,,,\1a>aw/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])Aw$,1,
447,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1,lex:\1A'-a,,\1,,,\1/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#-A' trans,^([^wyA}&])$,1,
448,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1i},lex:\1A'-a,,\1i},,,\1i}/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])}$,1,
449,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2i3,lex:\1an~-a,,\1anin,,,\1anin/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n gem trans,^([^wyA}&])nn$,1,
450,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2iy,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])([^wyA}&])$,1,
451,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2a3,lex:\1an~,,\1anan,,,\1anan/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n gem trans,^([^wyA}&])nn$,1,
452,1a2a3,,\1.>.w,,BACKOFF,[STEM-PV],1a>,lex:\1a>aY-a,,\1a>,,,\1a>/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A$,1,
453,1a2a3,,\1.>.w,,BACKOFF,[STEM-PV],1a>,lex:\1a>aY-i,,\1a>,,,\1a>/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A$,1,
454,1a2a3,,\1.w.t,,BACKOFF,[STEM-PV],1u3,lex:\1At-u,,\1ut,,,\1ut/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#t trans,^([^wyA}&])t$,1,
455,1a2a3,,\1.w.t,,BACKOFF,[STEM-PV],1A3,lex:\1At-u,,\1At,,,\1At/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#t trans,^([^wyA}&])At$,1,
456,1a2~a3,,\1.w.t,,BACKOFF,[STEM-PV],1a2~a3,lex:\1aw~at,,\1aw~at,,,\1aw~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])wt$,1,
457,1a2o3a4,,\1.w.\2.y,,BACKOFF,[STEM-PV],1a2o3,lex:\1awo\2aY,,\1awo\2,,,\1awo\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])w([^wyA}&])$,1,
458,1a2a3,,\1.>.\2,,BACKOFF,[STEM-PV],1a&u3,lex:\1a&u\2,,\1a&u\2,,,\1a&u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])&([^ntwyA}&])$,1,
459,1a2a3,,\1.w.>,,BACKOFF,[STEM-PV],1,lex:\1A'-i,,\1,,,\1/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#-A' trans,^([^wyA}&])$,1,
460,1a2a3,,\1.w.>,,BACKOFF,[STEM-PV],1u&,lex:\1A'-i,,\1u&,,,\1u&/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])&$,1,
461,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2~,lex:\1an~-a,,\1an~,,,\1an~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n gem trans,^([^wyA}&])n$,1,
462,1a2o3a4,,\1.>.\2.n,,BACKOFF,[STEM-PV],1a>o3a4,lex:\1a>o\2an,,\1a>o\2an,,,\1a>o\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])A([^wyA}&])n$,1,
463,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2i},lex:\1a\2i}-a,,\1a\2i},,,\1a\2i}/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])}$,1,
464,1a2o3a4,,\1.\2.>.n,,BACKOFF,[STEM-PV],1a2o>a4,lex:\1a\2o>an,,\1a\2o>an,,,\1a\2o>an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])An$,1,
465,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2~,lex:\1an~,,\1an~,,,\1an~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n gem trans,^([^wyA}&])n$,1,
466,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1i3,lex:\1A\2,,\1i\2,,,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,Frozen trans,^([^wyA}&])([^ntwyA}&])$,1,
467,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1A3,lex:\1A\2,,\1A\2,,,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,Frozen trans,^([^wyA}&])A([^ntwyA}&])$,1,
468,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1u3,lex:\1A\2,,\1u\2,,,\1u\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
469,1A2a3,,\1.w.n,,BACKOFF,[STEM-PV],1A2a3,lex:\1Awan,,\1Awan,,,\1Awan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])Awn$,1,
470,1a2~a3,,\1.\2.n,,BACKOFF,[STEM-PV],1a2~i3,lex:\1a\2~an,,\1a\2~in,,,\1a\2~in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,1,
471,1a2a3,,\1.y.y,,BACKOFF,[STEM-PV],1a2,lex:\1ayiy-a,,\1ay,,,\1ay/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])y$,1,
472,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1i3,lex:\1A\2-i,,\1i\2,,,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
473,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1A3,lex:\1A\2-i,,\1A\2,,,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
474,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2~,,\1a\2i\2,,,\1a\2i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
475,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2A-u,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aw trans,^([^wyA}&])([^wyA}&])$,1,
476,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1,lex:\1A'-i,,\1,,,\1/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#-A' trans,^([^wyA}&])$,1,
477,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1i},lex:\1A'-i,,\1i},,,\1i}/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])}$,1,
478,1a2~a3,,\1.y.>,,BACKOFF,[STEM-PV],1a2~,lex:\1ay~a>,,\1ay~,,,\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])y$,1,
479,1a2a3,,\1.\2.>,,BACKOFF,[STEM-PV],1a2u&,lex:\1a\2u&-a,,\1a\2u&,,,\1a\2u&/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])&$,1,
480,1a2a3,,\1.\2.t,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2at,,\1a\2at,,,\1a\2at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,1,
481,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1a}i3,lex:\1a}i\2-a,,\1a}i\2,,,\1a}i\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])}([^ntwyA}&])$,1,
482,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1u2i3,lex:\1u\2~,,\1u\2i\2,,,\1u\2i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
483,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2u3,lex:\1a\2~-u,,\1a\2u\2,,,\1a\2u\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
484,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1a&u3,lex:\1a&u\2-u,,\1a&u\2,,,\1a&u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])&([^ntwyA}&])$,1,
485,1A2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1A'a3,lex:\1A'a\2,,\1A'a\2,,,\1A'a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A'([^ntwyA}&])$,1,
486,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2~-u,,\1a\2i\2,,,\1a\2i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
487,1a2a3,,\1.\2.>,,BACKOFF,[STEM-PV],1a2i},lex:\1a\2i},,\1a\2i},,,\1a\2i}/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])}$,1,
488,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a3,lex:\1ayo\2a,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,Frozen trans,^([^wyA}&])([^ntwyA}&])$,1,
489,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a2o3,lex:\1ayo\2a,,\1ayo\2,,,\1ayo\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,Frozen trans,^([^wyA}&])y([^ntwyA}&])$,1,
490,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1ayi\2-a,,\1ayi\2,,,\1ayi\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])y([^ntwyA}&])$,1,
491,1a2a3,,\1.>.n,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>an-a,,\1a>an,,,\1a>an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])An$,1,
492,1a2o3a4,,\1.\2.y.\3,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1a\2oya\3,,\1a\2oya\3,,,\1a\2oya\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])y([^ntwyA}&])$,1,
493,1A2a3,,\1.w.>,,BACKOFF,[STEM-PV],1A2,lex:\1Awa>,,\1Aw,,,\1Aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])Aw$,1,
494,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2aY-a,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,1,
495,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1u2~,lex:\1u\2~,,\1u\2~,,,\1u\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^([^wyA}&])([^ntwyA}&])$,1,
496,1a2a3,,w.>.\1,,BACKOFF,[STEM-PV],1a>a3,lex:wa>a\1,,wa>a\1,,,wa>a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wA([^ntwyA}&])$,1,
497,1a2~a3,,\1.\2.n,,BACKOFF,[STEM-PV],1a2~a3,lex:\1a\2~an-i,,\1a\2~an,,,\1a\2~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,1,
498,1A2a3,,w.>.\1,,BACKOFF,[STEM-PV],1A'a3,lex:wA'a\1,,wA'a\1,,,wA'a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wA'([^ntwyA}&])$,1,
499,1A2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1A2a3,lex:wA\1~,,wA\1a\1,,,wA\1a\1/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^wA([^ntwyA}&])\1$,1,
500,1A2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1A2~,lex:wA\1~,,wA\1~,,,wA\1~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^wA([^ntwyA}&])$,1,
501,1a2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1a2i3,lex:wa\1~-a,,wa\1i\1,,,wa\1i\1/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^w([^ntwyA}&])\1$,1,
502,1a2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1a2~,lex:wa\1~-a,,wa\1~,,,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^w([^ntwyA}&])$,1,
503,1a2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1a2a3,lex:wa\1~-u,,wa\1a\1,,,wa\1a\1/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^w([^ntwyA}&])\1$,1,
504,1a2a3,,w.\1.\1,,BACKOFF,[STEM-PV],1a2~,lex:wa\1~-u,,wa\1~,,,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^w([^ntwyA}&])$,1,
505,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1u3,lex:\1A\2-a,,\1u\2,,,\1u\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
506,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1i3,lex:\1A\2-u,,\1i\2,,,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
507,1A2a3,,\1.y.>,,BACKOFF,[STEM-PV],1A2,lex:\1Aya>,,\1Ay,,,\1Ay/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])Ay$,1,
508,1a2a3,,w.n.n,,BACKOFF,[STEM-PV],1a2a3,lex:wan~-i,,wanan,,,wanan/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n gem trans,^wnn$,1,
509,1a2a3,,y.>.\1,,BACKOFF,[STEM-PV],1a}i3,lex:ya}i\1-a,,ya}i\1,,,ya}i\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y}([^ntwyA}&])$,1,
510,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2A-i,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aw trans,^([^wyA}&])([^wyA}&])$,1,
511,1a2a3,,y.>.\1,,BACKOFF,[STEM-PV],1a}i3,lex:ya}i\1-i,,ya}i\1,,,ya}i\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y}([^ntwyA}&])$,1,
512,1A2a3,,y.w.\1,,BACKOFF,[STEM-PV],1A2a3,lex:yAwa\1,,yAwa\1,,,yAwa\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^yAw([^ntwyA}&])$,1,
513,ta1a2~3,,>.w.\1,,BACKOFF,[STEM-PV],ta>a2~a3,lex:ta>aw~a\1,,ta>aw~a\1,,,ta>aw~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tAw([^ntwyA}&])$,1,
514,ta1a2~3,,>.y.\1,,BACKOFF,[STEM-PV],ta>a2~a3,lex:ta>ay~a\1,,ta>ay~a\1,,,ta>ay~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tAy([^ntwyA}&])$,1,
515,ta1a2~3,,w.>.\1,,BACKOFF,[STEM-PV],ta1a>~a3,lex:tawa>~a\1,,tawa>~a\1,,,tawa>~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^twA([^ntwyA}&])$,1,
516,ta1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],ta1A2~,lex:ta\1A\2~,,ta\1A\2~,,,ta\1A\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^t([^wyA}&])A([^ntwyA}&])$,1,
517,ta1A2a3,,\1.t.t,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1At~,,ta\1Atat,,,ta\1Atat/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#t gem trans,^t([^wyA}&])Att$,1,
518,1a2a3,,\1.\2.>,,BACKOFF,[STEM-PV],1a2,lex:\1a\2a>-u,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,1,
519,1a2a3,,\1.\2.>,,BACKOFF,[STEM-PV],1a2,lex:\1a\2a>-i,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,1,
520,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1ayi\2,,\1ayi\2,,,\1ayi\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])y([^ntwyA}&])$,1,
521,1a2o3a4,,\1.y.\2.n,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1ayo\2an,,\1ayo\2an,,,\1ayo\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])y([^wyA}&])n$,1,
522,1A2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1A2a3,lex:wA\1a\2,,wA\1a\2,,,wA\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^wA([^wyA}&])([^ntwyA}&])$,1,
523,1A2a3,,w.\1.y,,BACKOFF,[STEM-PV],1A2,lex:wA\1aY,,wA\1,,,wA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^wA([^wyA}&])$,1,
524,1A2a3,,w.\1.n,,BACKOFF,[STEM-PV],1A2a3,lex:wA\1an,,wA\1an,,,wA\1an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^wA([^wyA}&])n$,1,
525,1A2a3,,w.\1.y,,BACKOFF,[STEM-PV],1A2,lex:wA\1aY-i,,wA\1,,,wA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^wA([^wyA}&])$,1,
526,1A2a3,,w.\1.>,,BACKOFF,[STEM-PV],1A2,lex:wA\1a>,,wA\1,,,wA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^wA([^wyA}&])$,1,
527,1a2a3,,w.\1.>,,BACKOFF,[STEM-PV],1a2u&,lex:wa\1u&-u,,wa\1u&,,,wa\1u&/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])&$,1,
528,1a2a3,,w.\1.>,,BACKOFF,[STEM-PV],1a2i},lex:wa\1i}-a,,wa\1i},,,wa\1i}/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])}$,1,
529,1a2~a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2~a3,lex:wa\1~a\2,,wa\1~a\2,,,wa\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
530,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2i3,lex:wa\1i\2-a,,wa\1i\2,,,wa\1i\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
531,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2a3,lex:wa\1a\2,,wa\1a\2,,,wa\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
532,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2a3,lex:wa\1a\2-i,,wa\1a\2,,,wa\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
533,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2u3,lex:wa\1u\2-u,,wa\1u\2,,,wa\1u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
534,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2a3,lex:wa\1a\2-a,,wa\1a\2,,,wa\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
535,1a2a3,,w.\1.>,,BACKOFF,[STEM-PV],1a2,lex:wa\1a>-a,,wa\1,,,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^w([^wyA}&])$,1,
536,1a2a3,,w.\1.>,,BACKOFF,[STEM-PV],1a2i},lex:wa\1i},,wa\1i},,,wa\1i}/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])}$,1,
537,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2i3,lex:wa\1i\2-i,,wa\1i\2,,,wa\1i\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
538,1a2o3a4,,w.\1.w.\2,,BACKOFF,[STEM-PV],1a2o3a4,lex:wa\1owa\2,,wa\1owa\2,,,wa\1owa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])w([^ntwyA}&])$,1,
539,1a2a3,,w.\1.y,,BACKOFF,[STEM-PV],1a2,lex:wa\1aY-i,,wa\1,,,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^w([^wyA}&])$,1,
540,1a2~a3,,w.\1.y,,BACKOFF,[STEM-PV],1a2~,lex:wa\1~aY,,wa\1~,,,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^w([^wyA}&])$,1,
541,1a2o3a4,,w.\1.\2.\3,,BACKOFF,[STEM-PV],1a2o3a4,lex:wa\1o\2a\3,,wa\1o\2a\3,,,wa\1o\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
542,1a2a3,,w.\1.n,,BACKOFF,[STEM-PV],1a2a3,lex:wa\1an-i,,wa\1an,,,wa\1an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
543,1a2a3,,w.\1.n,,BACKOFF,[STEM-PV],1a2i3,lex:wa\1in-a,,wa\1in,,,wa\1in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
544,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2u3,lex:wa\1u\2,,wa\1u\2,,,wa\1u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
545,1a2~a3,,w.\1.>,,BACKOFF,[STEM-PV],1a2~,lex:wa\1~a>,,wa\1~,,,wa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^w([^wyA}&])$,1,
546,1a2~a3,,w.\1.n,,BACKOFF,[STEM-PV],1a2~a3,lex:wa\1~an,,wa\1~an,,,wa\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
547,1a2~a3,,w.\1.t,,BACKOFF,[STEM-PV],1a2~a3,lex:wa\1~at,,wa\1~at,,,wa\1~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^w([^wyA}&])t$,1,
548,1a2a3,,w.\1.\2,,BACKOFF,[STEM-PV],1a2u3,lex:wa\1u\2-a,,wa\1u\2,,,wa\1u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^w([^wyA}&])([^ntwyA}&])$,1,
549,1a2a3,,w.\1.y,,BACKOFF,[STEM-PV],1a2,lex:wa\1iy-i,,wa\1,,,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^w([^wyA}&])$,1,
550,1a2a3,,w.n.n,,BACKOFF,[STEM-PV],1a2~,lex:wan~-i,,wan~,,,wan~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n gem trans,^wn$,1,
551,1a2a3,,w.\1.y,,BACKOFF,[STEM-PV],1a2,lex:wa\1iy-a,,wa\1,,,wa\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^w([^wyA}&])$,1,
