,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
857,867,None,LEXICON,[STEM-IV],nam~ar,nam~i#r,IV,"[KEV] to number, assign number to",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
858,868,None,LEXICON,[STEM-IV],vab~at,vab~i#t,IV,[KEV] to confirm+to appoint permanently,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
859,869,None,LEXICON,[STEM-IV],naD~af,naD~i#f,IV,[MEERA] to clean up,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
860,870,None,LEXICON,[STEM-IV],fa$~al,fa$~i#l,IV,"[KEV] to let s.o. down, disappoint s.o.+to embarrass, ridicule+[MEERA] to embarrass",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
861,871,None,LEXICON,[STEM-IV],Ean~ad,Ean~i#d,IV,[KEV] to be or become stubborn+to insist,pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
862,872,None,LEXICON,[STEM-IV],saw~aY,saw~,IV,"[KEV] to do, perform, commit+to make, produce, manufacture+[MEERA] to do",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
863,873,None,LEXICON,[STEM-IV],$at~am,$at~i#m,IV,"[KEV] to curse, swear",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
864,874,None,LEXICON,[STEM-IV],Ham~aS,Ham~i#S,IV,"[KEV] to roast (coffee beans, peanuts, and other seeds)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
865,875,None,LEXICON,[STEM-IV],baz~ar,baz~i#r,IV,[KEV] to go to seed,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
866,876,None,LEXICON,[STEM-IV],far~ar,far~i#r,IV,[KEV] to show around,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
867,877,None,LEXICON,[STEM-IV],far~az,far~i#z,IV,"[KEV] to turn to ice, freeze",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
868,878,None,LEXICON,[STEM-IV],Saf~af,Saf~i#f,IV,"[KEV] to arrange, set s.th. in order",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
869,879,None,LEXICON,[STEM-IV],lay~an,lay~i#n,IV,[MEERA] to soften,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
870,880,None,LEXICON,[STEM-IV],gar~az,gar~i#z,IV,[KEV] to get stuck or plunged,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
871,881,None,LEXICON,[STEM-IV],qaf~al,qaf~i#l,IV,"[KEV] to lock, lock up+to block (one's way)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
872,882,None,LEXICON,[STEM-IV],daj~al,daj~i#l,IV,"[KEV] to swindle, cheat",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
873,883,None,LEXICON,[STEM-IV],xan~aq,xan~i#q,IV,[KEV] intens. of xinag,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
874,884,None,LEXICON,[STEM-IV],lah~aY,lah~,IV,"[KEV] to distract s.o. from s.th., divert s.o.'s attetion from+to entertain, amuse, distract",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
875,885,None,LEXICON,[STEM-IV],zaw~ar,zaw~i#r,IV,"[KEV] to guide, show around+to forge, falsify, counterfit",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
876,886,None,LEXICON,[STEM-IV],dan~aY,dan~,IV,"[KEV] to be low, mean, base, contemptible+to bring s.th. close, move s.th. near",pos:verb asp:i vox:a mod:i,,,intrans y#  #-iy,1,well-formedness:OK
877,887,None,LEXICON,[STEM-IV],kat~ab,kat~i#b,IV,[KEV] to make write,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
878,888,None,LEXICON,[STEM-IV],faq~as,faq~i#s,IV,[KEV] to hatch,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
879,889,None,LEXICON,[STEM-IV],$ay~ab,$ay~i#b,IV,"[KEV] to grow old, become an old man, become gray-haired",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
880,890,None,LEXICON,[STEM-IV],qad~am,qad~i#m,IV,"[KEV] to apply, submit (an application)+to give s.o. preferential treatment, to place s.o. or s.th. at the head of+to set ahead (a watch)+to gain, be fast (a watch)",pos:verb asp:i vox:a mod:i,,,trans y#,-3,well-formedness:OK
881,891,None,LEXICON,[STEM-IV],Had~ad,Had~i#d,IV,"[KEV] to limit, restrict+to fix+to schedule, set down, determine+to delimit, demarcate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
882,892,None,LEXICON,[STEM-IV],Har~am,Har~i#m,IV,"[KEV] to forbid s.th., declare s.th. unlawful+to forbid s.o.+to deny oneself s.th., abstain from s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
883,893,None,LEXICON,[STEM-IV],faj~ar,faj~i#r,IV,[KEV] to explode s.th.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
884,894,None,LEXICON,[STEM-IV],ras~ax,ras~i#x,IV,"[KEV] to make take root, establish, impress s.th. on s.o.'s mind",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
885,895,None,LEXICON,[STEM-IV],*ak~ar,*ak~i#r,IV,"[KEV] to remind, call to mind+[MEERA] to remind",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
886,896,None,LEXICON,[STEM-IV],maw~al,maw~i#l,IV,[KEV] to finance,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
887,897,None,LEXICON,[STEM-IV],qar~aE,qar~i#E,IV,[KEV] to make bald,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
888,898,None,LEXICON,[STEM-IV],raq~am,raq~i#m,IV,"[KEV] to number, give a number to s.th.+[MEERA] to give someone one's personal phone call (used generally to describe men who flirt with women and give them thier phone number)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
889,899,None,LEXICON,[STEM-IV],nax~al,nax~i#l,IV,[KEV] to sift,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
890,900,None,LEXICON,[STEM-IV],tar~as,tar~i#s,IV,"[KEV] to fill, fill up s.th. with",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
891,901,None,LEXICON,[STEM-IV],Sar~af,Sar~i#f,IV,[KEV] to be suitable to s.o.+to change (money),pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
892,902,None,LEXICON,[STEM-IV],$ar~ab,$ar~i#b,IV,"[KEV] to make or let drink+to soak, saturate+[MEERA] to water sth (Eg. water a plant)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
893,903,None,LEXICON,[STEM-IV],naf~as,naf~i#s,IV,"[KEV] to leak, let out air",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
894,904,None,LEXICON,[STEM-IV],tam~am,tam~i#m,IV,"[KEV] to complete, finish",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
895,905,None,LEXICON,[STEM-IV],laT~af,laT~i#f,IV,"[KEV] to make nice, enjoyable, pleasant",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
896,906,None,LEXICON,[STEM-IV],wah~am,wah~i#m,IV,[KEV] to give s.o. a false impression+to make s.o. believe that,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
897,907,None,LEXICON,[STEM-IV],lam~aE,lam~i#E,IV,"[KEV] to shine, make shine",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
898,908,None,LEXICON,[STEM-IV],Hay~ar,Hay~i#r,IV,"[KEV] to confuse, puzzle, bewilder+to hold up, impede, hinder",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
899,909,None,LEXICON,[STEM-IV],jaw~ad,jaw~i#d,IV,"[KEV] to get hold of s.o. or s.th., grab s.o. or s.th.+to arrest",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
900,910,None,LEXICON,[STEM-IV],Eaw~ad,Eaw~i#d,IV,"[KEV] to return, go back+to make s.o. get used to s.th., accustom s.o. to s.th.+[MEERA] to make someone or sth get used to doing something",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
901,911,None,LEXICON,[STEM-IV],xal~aY,xal~,IV,"[KEV] to leave, allow or cause s.o. or s.th. to remain+to keep, retain+to put, place+to let, allow+to cause, make+[MEERA] to leave someone and/or sth alone",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
902,912,None,LEXICON,[STEM-IV],raq~aE,raq~i#E,IV,"[KEV] to patch, mend",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
903,913,None,LEXICON,[STEM-IV],EaT~al,EaT~i#l,IV,"[KEV] to delay, hinder, hamper+to close up, close down",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
904,914,None,LEXICON,[STEM-IV],faw~aD,faw~i#D,IV,"[KEV] to authorize, empower",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
905,915,None,LEXICON,[STEM-IV],naw~aE,naw~i#E,IV,"[KEV] to make different, diverse+[MEERA] to mix things",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
906,916,None,LEXICON,[STEM-IV],daw~ar,daw~i#r,IV,"[KEV] to look for s.o. or s.th.+to look, search+[MEERA] to look for",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
907,917,None,LEXICON,[STEM-IV],raq~aS,raq~i#S,IV,[KEV] to make dance,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
908,918,None,LEXICON,[STEM-IV],naf~a$,naf~i#$,IV,"[KEV] to fluff, make fluffy",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
909,919,None,LEXICON,[STEM-IV],Dar~aT,Dar~i#T,IV,[KEV] to break wind repeatedly,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
910,920,None,LEXICON,[STEM-IV],gay~am,gay~i#m,IV,[KEV] to be or become cloudy+[MEERA] to get cloudy (sky),pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
911,921,None,LEXICON,[STEM-IV],yat~am,yat~i#m,IV,"[KEV] to orphan, deprive of parents",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
912,922,None,LEXICON,[STEM-IV],naT~aq,naT~i#q,IV,[KEV] to make or cause s.o. to speak,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
913,923,None,LEXICON,[STEM-IV],Sad~aq,Sad~i#q,IV,"[KEV] to believe, trust s.o.+to endorse+[MEERA] to believe",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
914,924,None,LEXICON,[STEM-IV],xaT~aY,xaT~,IV,"[KEV] to cause to make a mistake, incriminate",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
915,925,None,LEXICON,[STEM-IV],kas~al,kas~i#l,IV,[KEV] to make lazy,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
916,926,None,LEXICON,[STEM-IV],bak~aY,bak~,IV,[KEV] to make s.o. cry,pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
917,927,None,LEXICON,[STEM-IV],hay~aj,hay~i#j,IV,"[KEV] to arouse, excite+to stir up, provoke, agitate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
918,928,None,LEXICON,[STEM-IV],nak~at,nak~i#t,IV,"[KEV] to crack jokes, be witty+to poke fun at s.o., ridicule s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
919,929,None,LEXICON,[STEM-IV],naq~aS,naq~i#S,IV,"[KEV] to reduce, lower, curtail+to decrease, diminish",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
920,930,None,LEXICON,[STEM-IV],xab~al,xab~i#l,IV,"[KEV] to drive s.o. insane, make s.o. crazy+[MEERA] to drive someone crazy",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
921,931,None,LEXICON,[STEM-IV],rag~ab,rag~i#b,IV,"[KEV] to interest s.o. in s.th., excite s.o.'s interest in s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
922,932,None,LEXICON,[STEM-IV],nak~ad,nak~i#d,IV,[KEV] to make things difficult or miserable for s.o.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
923,933,None,LEXICON,[STEM-IV],$ar~aH,$ar~i#H,IV,"[KEV] to dissect, perform an autopsy on a corpse",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
924,934,None,LEXICON,[STEM-IV],sab~ab,sab~i#b,IV,"[KEV] to cause, bring about, provoke",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
925,935,None,LEXICON,[STEM-IV],laq~an,laq~i#n,IV,"[KEV] to teach s.o., instruct s.o. in s.th.+to prompt",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
926,936,None,LEXICON,[STEM-IV],naw~am,naw~i#m,IV,[MEERA] to sleep,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
927,937,None,LEXICON,[STEM-IV],fah~am,fah~i#m,IV,[KEV] to make s.o. understand or see+to instruct s.o.+to explain to s.o.+[MEERA] to explain,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
928,938,None,LEXICON,[STEM-IV],Han~aT,Han~i#T,IV,"[KEV] to embalm, mummify (a corpse)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
929,939,None,LEXICON,[STEM-IV],gal~af,gal~i#f,IV,[MEERA] to wrap (a gift etc.),pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
930,940,None,LEXICON,[STEM-IV],gas~al,gas~i#l,IV,"[KEV] to wash thoroughly+to wash, bathe s.o. or a corpse+[MEERA] to wash",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
931,941,None,LEXICON,[STEM-IV],baE~ad,baE~i#d,IV,[KEV] to go far away from+to send s.o. or s.th. away,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
932,942,None,LEXICON,[STEM-IV],faS~al,faS~i#l,IV,"[KEV] to interpret, explain+[MEERA] to elaborate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
933,943,None,LEXICON,[STEM-IV],$al~ax,$al~i#x,IV,"[KEV] to lie, tell lies, tell lies to s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
934,944,None,LEXICON,[STEM-IV],fat~a$,fat~i#$,IV,[KEV] to search+to look for s.o. or s.th.+[MEERA] to search for,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
935,945,None,LEXICON,[STEM-IV],haz~a>,haz~i#},IV,[MEERA] to discipline,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
936,946,None,LEXICON,[STEM-IV],fat~aH,fat~i#H,IV,"[KEV] to open+to bloom, open (flowers)+[MEERA] to open",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
937,947,None,LEXICON,[STEM-IV],Saf~ar,Saf~i#r,IV,[KEV] to deport s.o.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
938,948,None,LEXICON,[STEM-IV],maH~aY,maH~,IV,[KEV] to erase repeatedly,pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
939,949,None,LEXICON,[STEM-IV],qay~aZ,qay~i#Z,IV,[KEV] to spend the summer (as a holiday),pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
940,950,None,LEXICON,[STEM-IV],>am~am,>am~i#m,IV,[KEV] to nationalize+[KEV] to nationalize,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
941,951,None,LEXICON,[STEM-IV],naZ~am,naZ~i#m,IV,"[KEV] to arrange, organize, put in order+to regulate, adjust",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
942,952,None,LEXICON,[STEM-IV],sax~ar,sax~i#r,IV,"[KEV] to employ, utilize, make use of",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
943,953,None,LEXICON,[STEM-IV],haw~al,haw~i#l,IV,"[KEV] to exaggerate, overemphasize, magnify",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
944,954,None,LEXICON,[STEM-IV],Saw~aT,Saw~i#T,IV,"[KEV] to vote, cast a ballot+to call out, shout to s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
945,955,None,LEXICON,[STEM-IV],taw~ab,taw~i#b,IV,[KEV] to make s.o. repent,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
946,956,None,LEXICON,[STEM-IV],jar~ab,jar~i#b,IV,"[KEV] to try out, test+[MEERA] to try",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
947,957,None,LEXICON,[STEM-IV],kaf~aY,kaf~,IV,[KEV] to be enough,pos:verb asp:i vox:a mod:i,,,intrans y#  #-iy,2,well-formedness:OK
948,958,None,LEXICON,[STEM-IV],jam~ad,jam~i#d,IV,[KEV] to freeze (assets),pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
949,959,None,LEXICON,[STEM-IV],raj~aE,raj~i#E,IV,"[KEV] to return, give back s.th. or s.o.+to put back, return+to take back+to set back, move back",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
950,960,None,LEXICON,[STEM-IV],Eat~am,Eat~i#m,IV,"[KEV] to darken, black out",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
951,961,None,LEXICON,[STEM-IV],qar~ab,qar~i#b,IV,"[KEV] to get close, cause to come near s.o. or s.th.+to make peace among (people), reconcile people+[MEERA] to get closer to sth or someone",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
952,962,None,LEXICON,[STEM-IV],>am~an,>am~i#n,IV,"[KEV] to ensure, guarantee+to leave in trust+to trust, have faith in",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
953,963,None,LEXICON,[STEM-IV],qa$~ar,qa$~i#r,IV,"[KEV] to peel, pare, shell",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
954,964,None,LEXICON,[STEM-IV],qay~ad,qay~i#d,IV,"[KEV] to list, enter, record, write down+to enlist+to tie, fetter, shackle",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
955,965,None,LEXICON,[STEM-IV],Saf~aT,Saf~i#T,IV,"[KEV] to stack up, line up",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
956,966,None,LEXICON,[STEM-IV],Ha$~am,Ha$~i#m,IV,"[KEV] to treat s.o. politely or hospitably, treat with deference",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
957,967,None,LEXICON,[STEM-IV],Taw~al,Taw~i#l,IV,"[KEV] to linger long, last long+to lengthen, extend, prolong",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
958,968,None,LEXICON,[STEM-IV],Hat~am,Hat~i#m,IV,"[KEV] to impose on s.o., insist",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
959,969,None,LEXICON,[STEM-IV],dal~ak,dal~i#k,IV,[KEV] to massage,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
960,970,None,LEXICON,[STEM-IV],kaw~am,kaw~i#m,IV,"[KEV] to pile, pile up, stack up",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
961,971,None,LEXICON,[STEM-IV],ma$~aT,ma$~i#T,IV,[KEV] to comb,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
962,972,None,LEXICON,[STEM-IV],Day~aE,Day~i#E,IV,"[KEV] to lose+to cause to get lost+to waste, squander",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
963,973,None,LEXICON,[STEM-IV],xam~ar,xam~i#r,IV,"[KEV] to rise+to let rise, leaven, raise+to ferment+to cause to ferment",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
964,974,None,LEXICON,[STEM-IV],ray~aq,ray~i#q,IV,"[KEV] to give breakfast to s.o., provide s.o. with breakfast+[MEERA] to have breakfast",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
965,975,None,LEXICON,[STEM-IV],$ar~aE,$ar~i#E,IV,"[KEV] to open (a door, a window, etc.)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
966,976,None,LEXICON,[STEM-IV],DaE~af,DaE~i#f,IV,"[KEV] to make frail, thin+to weaken, enfeeble",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
967,977,None,LEXICON,[STEM-IV],Har~ar,Har~i#r,IV,"[KEV] to liberate, set free+to edit, redact+to set free",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
968,837,None,LEXICON,[STEM-IV],EAn,Eiyn,IV,"[KEV] to help, assist, aid",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
969,979,None,LEXICON,[STEM-IV],sad~ak,sad~i#k,IV,[MEERA] MEERA,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
970,980,None,LEXICON,[STEM-IV],sad~ad,sad~i#d,IV,"[KEV] to pay up, settle",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
971,981,None,LEXICON,[STEM-IV],>ay~ad,>ay~i#d,IV,"[KEV] to support, back+to confirm, endorse",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
972,982,None,LEXICON,[STEM-IV],saw~as,saw~i#s,IV,"[KEV] to decay, rot, cause to decay (esp. the teeth)+to be or become worm-eaten",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
973,983,None,LEXICON,[STEM-IV],ram~as,ram~i#s,IV,[KEV] to speak to s.o.+[MEERA] to speak,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
974,984,None,LEXICON,[STEM-IV],yad~ad,yad~i#d,IV,[MEERA] to renew,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
975,985,None,LEXICON,[STEM-IV],haz~ab,haz~i#b,IV,[KEV] to make s.o. or s.th. ready,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
976,986,None,LEXICON,[STEM-IV],jar~aH,jar~i#H,IV,"[KEV] to cut, wound many times",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
977,987,None,LEXICON,[STEM-IV],kaH~al,kaH~i#l,IV,"[KEV] to put kohl on one's eyes, beautify (eyes) with kohl",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
978,988,None,LEXICON,[STEM-IV],Tar~a$,Tar~i#$,IV,"[KEV] to send, forward s.th.+to send out, dispatch s.o.+[MEERA] to send",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
979,989,None,LEXICON,[STEM-IV],jam~al,jam~i#l,IV,"[KEV] to beautify, make beautiful",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
980,990,None,LEXICON,[STEM-IV],Eab~ad,Eab~i#d,IV,[KEV] to pave,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
981,991,None,LEXICON,[STEM-IV],SaT~ar,SaT~i#r,IV,[KEV] to draw lines (on a sheet of paper) with a ruler+[MEERA] to forgive and/or overlook,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
982,992,None,LEXICON,[STEM-IV],sah~al,sah~i#l,IV,"[KEV] to make easier, to facilitate",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
983,993,None,LEXICON,[STEM-IV],$ah~aY,$ah~,IV,"[KEV] to whet the appetite, be appetizing",pos:verb asp:i vox:a mod:i,,,intrans y#  #-iy,1,well-formedness:OK
984,994,None,LEXICON,[STEM-IV],Han~aY,Han~,IV,[KEV] to dye red (with henna),pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
985,995,None,LEXICON,[STEM-IV],zak~aY,zak~,IV,"[KEV] to give alms to the poor+to vouch for, support, testify in favor of+to recommend",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
986,996,None,LEXICON,[STEM-IV],maw~an,maw~i#n,IV,[KEV] to supply with provisions to s.o.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
987,997,None,LEXICON,[STEM-IV],naj~aY,naj~,IV,"[KEV] to save s.o. (from s.th.), rescue, deliver",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
988,998,None,LEXICON,[STEM-IV],daw~ad,daw~i#d,IV,[KEV] to be or become worm-eaten,pos:verb asp:i vox:a mod:i,,,intrans y#,2,well-formedness:OK
989,999,None,LEXICON,[STEM-IV],rab~aT,rab~i#T,IV,"[KEV] to tie up, bind+to fasten, tie, attach+to connect+to attach, annex",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
990,1000,None,LEXICON,[STEM-IV],dal~al,dal~i#l,IV,"[KEV] to auction off s.th.+to show, demonstrate, point out s.th.+to pamper, spoil",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
991,1358,None,LEXICON,[STEM-IV],gaT~aY,gaT~,IV,[KEV] to cover,pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
992,1002,None,LEXICON,[STEM-IV],bah~ar,bah~i#r,IV,[KEV] to put spices in the food,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
993,1003,None,LEXICON,[STEM-IV],sam~aE,sam~i#E,IV,"[KEV] to make hear, cause to hear+to recite+to say (one's lessons)+[MEERA] to recite",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
994,1004,None,LEXICON,[STEM-IV],>aj~ar,>aj~i#r,IV,"[KEV] to rent, hire, lease a house, an apartment, etc.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
